Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
873,1200+ examples of information visualization at PIIM,"14 March 2007, 7:03 pm",masanao,['Statistical graphics'],0,86,0
874,"Interactions, new variables, and market segmentation","13 March 2007, 10:59 am",Aleks Jakulin,['Political Science'],1,310,4
875,"Quotee of the Day, Sir Josiah Stamp","12 March 2007, 1:22 pm",Aleks Jakulin,[],0,222,3
876,Jesus tomb and Bayes rule,"9 March 2007, 10:05 am",Aleks Jakulin,['Miscellaneous Science'],0,649,3
877,200 emails,"9 March 2007, 9:47 am",Andrew,['Sociology'],1,47,7
878,Accuracy in reporting social attributes of friends,"9 March 2007, 2:54 am",Andrew,['Sociology'],0,310,0
879,A new look at racial profiling: evidence from the Boston police department,"9 March 2007, 12:19 am",Andrew,"['Political Science', 'Sociology']",0,238,0
880,Postdoc opportunity in network analysis,"8 March 2007, 12:49 am",Andrew,['Public Health'],0,312,0
881,Apparent nonrandomness in Ipod shuffles,"7 March 2007, 9:10 am",Andrew,['Teaching'],0,275,0
882,Studying political parties in different countries,"7 March 2007, 12:14 am",Andrew,"['Multilevel Modeling', 'Political Science']",0,791,0
883,Classifying classifiers,"6 March 2007, 2:14 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,149,5
884,Fifty million voters can&#8217;t be wrong: economic self-Interest and redistributive politics,"6 March 2007, 12:02 am",Andrew,['Political Science'],0,620,0
885,"Same topics, different languages","5 March 2007, 10:06 am",Andrew,['Miscellaneous Statistics'],0,742,0
886,More on the Banzhaf power measure,"5 March 2007, 12:10 am",Andrew,['Political Science'],0,465,0
887,How to identify a great teacher?,"2 March 2007, 12:22 am",Andrew,['Teaching'],0,376,1
888,Worst-case inference vs Bayesian inference,"1 March 2007, 5:45 pm",Aleks Jakulin,['Bayesian Statistics'],0,231,0
889,"Empirical studies on teaching statistics, or Why can&#8217;t we all be like Eric Mazur?","1 March 2007, 12:08 am",Andrew,['Teaching'],0,306,3
890,Watching faces on TV in the morning may cure depression,"28 February 2007, 12:07 am",Andrew,['Public Health'],0,1286,4
891,Why do the poor support right-wing parties? A cross-national analysis,"27 February 2007, 3:19 pm",Andrew,['Political Science'],1,972,6
892,"State incomes over time: the rich stay richer, the poor stay poorer (but less so than before)","27 February 2007, 12:36 am",Andrew,"['Economics', 'Political Science']",1,388,0
893,Differences between computer science and statistics in the rate of forgetting,"26 February 2007, 12:05 am",Andrew,['Sociology'],0,256,3
894,"Four new economics journals, or Devaluing the currency can be a good thing","23 February 2007, 3:31 am",Andrew,"['Economics', 'Sociology']",0,198,2
895,Statistical vs. practical significance,"23 February 2007, 12:15 am",Andrew,['Multilevel Modeling'],0,460,2
896,Priors for multivariate &#8216;standard&#8217; normal,"22 February 2007, 1:03 am",Andrew,['Bayesian Statistics'],0,87,0
897,Ugly graphics,"22 February 2007, 12:44 am",Andrew,['Statistical graphics'],0,48,0
898,I wasn&#8217;t sure it would ever happen: a computer can play Go,"21 February 2007, 12:51 pm",Phil,[],0,646,9
899,This was just annoying,"21 February 2007, 2:29 am",Andrew,['Art'],2,93,4
900,Discontinuities in valuation of poker hands,"21 February 2007, 12:25 am",Andrew,['Decision Theory'],0,53,5
901,RSeek.org,"20 February 2007, 2:43 am",Andrew,['Statistical computing'],0,21,0
902,Bioassays with R,"20 February 2007, 12:17 am",Andrew,"['Bayesian Statistics', 'Public Health']",0,49,0
903,Scientific Papers in the Internet Age,"19 February 2007, 4:43 pm",Aleks Jakulin,['Miscellaneous Science'],0,208,7
904,Polarization in the Internet Era,"16 February 2007, 4:45 pm",Aleks Jakulin,['Sociology'],1,526,2
905,Difference-in-difference estimators are a special case of lagged regression,"15 February 2007, 12:31 am",Andrew,['Causal Inference'],0,256,6
906,Predicting elections,"14 February 2007, 1:38 pm",Phil,['Economics'],0,418,8
907,Here&#8217;s a paragraph from a recent referee report that I could really attach to just about every review I ever do,"14 February 2007, 12:53 pm",Andrew,['Miscellaneous Statistics'],0,79,2
908,Coin flips and super bowls,"14 February 2007, 12:17 am",Andrew,['Miscellaneous Statistics'],0,444,2
909,Truth is stranger than fiction,"13 February 2007, 10:58 am",Andrew,"['Bayesian Statistics', 'Decision Theory']",1,832,0
910,Will blog posts get credit?,"12 February 2007, 12:21 am",Andrew,['Sociology'],0,226,5
911,Detecting lies,"10 February 2007, 12:31 am",Andrew,['Decision Theory'],1,543,8
912,Internet weather forecast accuracy,"9 February 2007, 11:43 am",Andrew,['Decision Theory'],1,126,4
913,Some class-participation demonstrations for decision theory and Bayesian statistics,"9 February 2007, 8:57 am",Andrew,"['Bayesian Statistics', 'Teaching']",0,14,0
914,"The fallacy of the one-sided bet (for example, risk, God, torture, and lottery tickets)","8 February 2007, 10:04 am",Andrew,['Decision Theory'],0,530,2
915,Probit or tobit in GSL?,"7 February 2007, 5:58 pm",Andrew,['Bayesian Statistics'],0,54,0
916,Models for compositional data,"7 February 2007, 3:13 am",Andrew,['Miscellaneous Statistics'],0,44,0
917,Why I don&#8217;t (usually) care about multiple comparisons,"7 February 2007, 2:53 am",Andrew,['Multilevel Modeling'],0,125,4
918,&#8220;The well-known 0.234&#8243;,"7 February 2007, 12:54 am",Andrew,['Statistical computing'],0,272,0
919,No redeeming social value to this one,"6 February 2007, 12:07 am",Andrew,['Sociology'],1,12,0
920,Some thoughts on &#8220;the keys to the White House&#8221;,"5 February 2007, 12:25 am",Andrew,['Political Science'],0,533,2
921,Norwegian fraud update,"4 February 2007, 1:28 pm",Andrew,['Public Health'],0,109,0
922,Should journalists quote experts?,"4 February 2007, 12:40 am",Andrew,['Sociology'],0,526,4
923,Book update,"3 February 2007, 5:02 pm",Andrew,['Multilevel Modeling'],0,187,8
924,&#8220;Unintended consequences&#8221; often were actually intended,"2 February 2007, 12:37 am",Andrew,['Decision Theory'],0,41,5
925,"That wall of rejection letters, or, what&#8217;s the value of a physicist?","1 February 2007, 12:07 am",Andrew,['Sociology'],0,138,9
926,Families of prisoners,"31 January 2007, 12:37 am",Andrew,"['Public Health', 'Sociology']",0,454,4
927,"What&#8217;s the Matter with Connecticut, in Connecticut","30 January 2007, 11:46 am",Andrew,['Political Science'],0,2,0
928,Dr. Bob Sports,"30 January 2007, 12:39 am",Andrew,['Miscellaneous Statistics'],0,273,0
929,The art of surveying from a psychological standpoint?,"29 January 2007, 2:16 am",Andrew,['Miscellaneous Science'],0,93,2
930,A puzzle from Laurie Snell,"29 January 2007, 12:35 am",Andrew,['Art'],1,197,1
931,Vin Scully is a Republican,"26 January 2007, 6:21 pm",Andrew,['Political Science'],0,30,0
932,The Averaged American: thoughts during Igo&#8217;s talk,"26 January 2007, 4:27 pm",Andrew,['Political Science'],0,533,0
933,Shortening of the long tails,"25 January 2007, 11:18 am",Aleks Jakulin,['Economics'],1,327,6
934,Summarizing election results using average district vote or total vote,"25 January 2007, 12:13 am",Andrew,['Political Science'],0,468,0
935,A new causality blog,"24 January 2007, 8:33 pm",Aleks Jakulin,['Causal Inference'],0,104,9
936,Data and Web 2.0: &#8220;many eyes&#8221; from IBM,"24 January 2007, 10:38 am",Aleks Jakulin,['Miscellaneous Statistics'],1,60,0
937,Indecision and agency,"24 January 2007, 12:01 am",Andrew,['Literature'],0,226,0
938,The Machine Learning Department,"23 January 2007, 12:41 am",Andrew,['Teaching'],0,308,6
939,Bayesian model selection,"22 January 2007, 12:40 am",Andrew,['Bayesian Statistics'],0,629,0
940,"Of cameras, tasers, and self-experimentation","19 January 2007, 7:59 pm",Andrew,['Miscellaneous Science'],0,50,0
941,Going to college may be bad for your brain?,"18 January 2007, 4:08 pm",Andrew,"['Miscellaneous Statistics', 'Public Health']",0,274,3
942,Hans Rosling again,"17 January 2007, 6:24 pm",Andrew,['Political Science'],0,97,0
943,Unethical ethicists,"17 January 2007, 1:07 pm",Andrew,['Sociology'],0,201,0
944,Not getting the Nobel Prize reduces your expected lifespan by two years,"17 January 2007, 12:39 am",Andrew,['Public Health'],0,359,4
945,Diversity in learning,"16 January 2007, 12:10 am",Andrew,"['Miscellaneous Science', 'Teaching']",0,650,3
946,Want to be a 21st century intellectual? Learn about Bayes!,"12 January 2007, 7:32 pm",Aleks Jakulin,['Bayesian Statistics'],0,151,7
947,Distribution of statisticial techniques,"11 January 2007, 9:33 am",Aleks Jakulin,['Bayesian Statistics'],2,156,2
948,Theories of information and interestingness,"10 January 2007, 10:49 am",Aleks Jakulin,['Miscellaneous Science'],0,422,7
949,Statistical models and spam,"9 January 2007, 10:24 am",Aleks Jakulin,[],0,600,4
950,A taxonomy of visualizations,"8 January 2007, 11:16 am",Aleks Jakulin,['Statistical graphics'],1,100,2
951,Food regulations and natural experiments?,"5 January 2007, 12:29 am",Andrew,['Public Health'],0,517,9
952,Measuring model fit,"4 January 2007, 10:02 am",Andrew,['Miscellaneous Statistics'],0,288,0
953,"Income, religious attendance, and voting","3 January 2007, 11:24 am",Andrew,['Political Science'],3,275,7
954,If you&#8217;re teaching applied regression analysis this spring,"3 January 2007, 9:55 am",Andrew,['Teaching'],0,33,0
955,Data Analysis Using Regression and Multilevel/Hierarchical Models,"2 January 2007, 11:40 pm",Andrew,"['Bayesian Statistics', 'Causal Inference', 'Miscellaneous Statistics', 'Multilevel Modeling', 'Teaching']",1,752,1
956,I don&#8217;t want to hear about it,"2 January 2007, 2:18 am",Andrew,['Sociology'],0,4,0
957,The 1/4-power transformation,"2 January 2007, 12:38 am",Andrew,['Miscellaneous Statistics'],1,514,1
958,2006 retrospective,"31 December 2006, 11:59 pm",Andrew,['Teaching'],0,157,2
959,Some fun number crunching of words,"29 December 2006, 1:03 am",Andrew,['Literature'],0,5,0
960,Chess ratings: some thoughts on the Glicko system,"29 December 2006, 12:02 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",1,126,0
961,High-dimensional data analysis,"28 December 2006, 7:32 am",Andrew,['Miscellaneous Statistics'],0,327,0
962,Generalized estimating equations (GEE) and multilevel models,"27 December 2006, 9:14 am",Andrew,['Multilevel Modeling'],0,371,0
963,What is the evidence on birth order and brain cancer?,"26 December 2006, 10:24 am",Andrew,['Public Health'],0,938,4
964,Distributions of rankings,"23 December 2006, 1:19 pm",Aleks Jakulin,['Miscellaneous Statistics'],1,212,0
965,Just in time for the holidays,"22 December 2006, 7:38 pm",Andrew,['Public Health'],1,53,2
966,"Voting patterns by state among the poor, middle class, and rich","21 December 2006, 12:39 am",Andrew,['Political Science'],1,356,8
967,"No Bayesians in foxholes, or Putting &#8220;data&#8221; as a keyword in an applied statistics paper is something like putting &#8220;physics&#8221; as a keyword in a physics paper","20 December 2006, 12:40 am",Andrew,"['Bayesian Statistics', 'Sociology']",0,715,3
968,The case for objective Bayesian analysis,"19 December 2006, 12:21 am",Andrew,['Bayesian Statistics'],0,101,0
969,Example of a conditional probability calculation,"18 December 2006, 1:03 am",Andrew,"['Bayesian Statistics', 'Teaching']",0,29,5
970,Mapping of Probabilities: Theory for the Interpretation of Uncertain Physical Measurements,"18 December 2006, 12:39 am",Andrew,['Bayesian Statistics'],0,228,0
971,Jimmy&#8217;s weight over time,"15 December 2006, 5:35 pm",Andrew,['Statistical graphics'],1,25,0
972,"Cool math pics, including bicycle tracks and a cascade of bifurcations","15 December 2006, 12:21 am",Andrew,['Miscellaneous Science'],2,48,0
973,Party identification: efficient heuristic of systematic bias?,"14 December 2006, 12:09 am",Andrew,['Political Science'],0,897,3
974,Interpreting p-values,"13 December 2006, 12:00 am",Andrew,['Miscellaneous Statistics'],1,12,5
975,Columbia Science Fellows,"12 December 2006, 12:52 am",Andrew,['Teaching'],0,124,2
976,"The Averaged American: Surveys, Citizens, and the Making of a Mass Public","11 December 2006, 2:11 am",Andrew,['Sociology'],0,185,0
977,A question about negative binomial regression,"11 December 2006, 12:26 am",Andrew,['Multilevel Modeling'],0,461,5
978,"The proliferation of MCMC (and, for that matter, optimization) methods: is there an underlying unity, or does that not make sense?","8 December 2006, 11:13 am",Andrew,['Statistical computing'],0,325,4
979,Redblue for locals,"7 December 2006, 8:20 pm",Andrew,['Political Science'],2,333,2
980,I guess Rich Little wasn&#8217;t available,"7 December 2006, 9:02 am",Andrew,['Literature'],0,140,2
981,Calibration accuracy for binary-data prediction,"7 December 2006, 12:07 am",Andrew,['Miscellaneous Statistics'],0,135,0
982,The long tail and the fat head,"6 December 2006, 1:34 am",Andrew,"['Economics', 'Sociology']",0,224,6
983,Swivel: Web 2.0 and Data,"5 December 2006, 9:51 am",Aleks Jakulin,['Miscellaneous Statistics'],1,161,4
984,None,None,None,[],0,1,0
985,Sample size and self-efficiency,"5 December 2006, 12:05 am",Andrew,['Miscellaneous Statistics'],0,330,0
986,Frequencies of first and last names: a good example to illustrate the assumption of statistical independence and its problems,"4 December 2006, 7:12 am",Andrew,['Teaching'],0,334,2
987,Overdispersed Poisson regression,"4 December 2006, 12:57 am",Andrew,['Multilevel Modeling'],0,432,3
988,Charitable giving and defaults,"1 December 2006, 11:24 am",Andrew,"['Political Science', 'Sociology']",0,402,5
989,Conservatives are nicer than liberals,"1 December 2006, 12:02 am",Andrew,['Political Science'],0,391,5
990,The difference between significant and non-significant is not itself statistically significant,"30 November 2006, 5:17 pm",Andrew,['Miscellaneous Statistics'],0,178,0
991,More data on happiness in different countries,"30 November 2006, 2:32 am",Andrew,['Sociology'],1,450,2
992,The state of the art in missing-data imputation,"30 November 2006, 12:12 am",Andrew,['Miscellaneous Statistics'],0,127,0
993,"Cop canned twice can&#8217;t rejoin NYPD, appeals court sez","29 November 2006, 4:16 pm",Andrew,['Sociology'],0,210,0
994,Bayesian diagnostics for time series models,"29 November 2006, 12:29 am",Andrew,['Bayesian Statistics'],0,333,0
995,&#8220;Happiness&#8221; from economic and psychological perspectives,"28 November 2006, 8:59 am",Andrew,['Decision Theory'],0,225,2
996,Is democracy good for the poor?,"28 November 2006, 12:31 am",Andrew,['Political Science'],0,441,0
997,Immigration and relative happiness,"27 November 2006, 12:38 am",Andrew,['Economics'],0,1031,9
998,Undervotes in Florida,"26 November 2006, 9:23 am",Andrew,['Political Science'],0,817,0
999,Making fine distinctions in understanding hereditability of attitudes,"24 November 2006, 7:54 pm",Andrew,"['Political Science', 'Sociology']",0,615,5
1000,Named variables,"22 November 2006, 7:25 am",Andrew,['Miscellaneous Statistics'],0,113,8
1001,Categorizing continuous variables,"22 November 2006, 7:01 am",Andrew,['Miscellaneous Statistics'],0,316,3
1002,Working in the tradition of R. A. Fisher,"21 November 2006, 6:56 am",Andrew,['Public Health'],0,210,0
1003,&#8220;Everyone is fundamentally alike&#8221;,"21 November 2006, 12:24 am",Andrew,"['Economics', 'Sociology']",0,574,0
1004,Uncovering the persuasive effects of presidential advertising,"20 November 2006, 12:28 am",Andrew,"['Political Science', 'Sociology']",0,464,0
1005,"Death rates for poor higher in rich neighborhoods, or, This is a job for Superplot","17 November 2006, 11:29 am",Andrew,['Multilevel Modeling'],0,422,0
1006,Is the brain doing MCMC?,"17 November 2006, 9:18 am",Aleks Jakulin,['Miscellaneous Science'],0,240,0
1007,"Sociology of economics, part 2","17 November 2006, 12:11 am",Andrew,"['Economics', 'Sociology']",0,79,0
1008,"Sociology of economics, part 1","17 November 2006, 12:10 am",Andrew,"['Economics', 'Sociology']",0,13,0
1009,Bayesian inference of the median,"16 November 2006, 10:20 am",Aleks Jakulin,['Bayesian Statistics'],1,418,1
1010,Cool Lego stuff,"16 November 2006, 12:42 am",Andrew,['Art'],2,94,2
1011,Edward Tufte on the midterm elections,"15 November 2006, 12:22 am",Andrew,['Political Science'],1,41,0
1012,Social Interaction and Urban Sprawl,"14 November 2006, 7:34 am",Andrew,['Sociology'],0,314,3
1013,"A course in search engines, also a comment about classes that meet once per week","14 November 2006, 7:14 am",Andrew,"['Miscellaneous Statistics', 'Statistical computing']",0,342,3
1014,Income and voting in 2006,"13 November 2006, 7:00 am",Andrew,['Political Science'],1,177,0
1015,Still more on seats and votes in the 2006 House elections,"13 November 2006, 12:04 am",Andrew,['Political Science'],3,107,0
1016,Seats-votes curve for 2006,"10 November 2006, 11:05 pm",Andrew,['Political Science'],1,101,0
1017,The Democrats in 2006 compared to the Republicans in 1994,"9 November 2006, 2:08 pm",Andrew,['Political Science'],2,667,3
1018,Funniest campaign reporting,"9 November 2006, 6:50 am",Andrew,['Political Science'],0,51,0
1019,A convenient random number generator,"9 November 2006, 12:39 am",Andrew,['Miscellaneous Statistics'],0,135,3
1020,No entiendo: The effects of bilinguilism on hispanic earnings,"8 November 2006, 12:44 am",Andrew,"['Economics', 'Political Science']",0,325,2
1021,My debugging advice,"7 November 2006, 12:43 am",Andrew,['Statistical computing'],1,139,0
1022,Why it&#8217;s rational to vote (rerun),"6 November 2006, 7:22 am",Andrew,['Political Science'],0,865,1
1023,Serenity prayer (rerun),"6 November 2006, 12:41 am",Andrew,['Decision Theory'],1,24,0
1024,Civil liberties and war,"4 November 2006, 7:47 am",Andrew,"['Decision Theory', 'Political Science', 'Statistical graphics']",0,547,0
1025,MCMC question,"3 November 2006, 7:50 am",Andrew,['Statistical computing'],0,226,4
1026,Persistence of red/blue illusions,"2 November 2006, 3:18 am",Andrew,['Political Science'],0,203,2
1027,&#8220;Loss aversion&#8221; isn&#8217;t always,"1 November 2006, 12:26 am",Andrew,['Decision Theory'],0,799,4
1028,Cell phones fighting arsenic in Bangladesh,"31 October 2006, 5:37 pm",Andrew,['Public Health'],1,31,0
1029,Computer scientists fear voting fraud,"31 October 2006, 1:58 pm",Aleks Jakulin,['Political Science'],1,77,0
1030,Model diagnostics,"31 October 2006, 1:18 pm",Andrew,['Bayesian Statistics'],0,280,0
1031,My letter to the New Yorker,"31 October 2006, 12:11 am",Andrew,['Sociology'],0,150,0
1032,Dartmouth postdoc in applied statistics,"30 October 2006, 5:51 pm",Andrew,['Miscellaneous Statistics'],0,200,0
1033,Question about Predictive Variance in Heteroscedastic Regression,"30 October 2006, 12:00 am",Andrew,['Bayesian Statistics'],0,303,3
1034,What do Randomized Studies of Housing Mobility Demonstrate?,"27 October 2006, 12:03 am",Andrew,['Causal Inference'],0,330,0
1035,Rattle &#8211; data mining interface for R,"26 October 2006, 2:13 pm",Aleks Jakulin,['Statistical computing'],1,157,5
1036,Pre-election polls and votes for congress,"26 October 2006, 1:22 am",Andrew,['Political Science'],1,37,0
1037,Advice for referees,"25 October 2006, 1:19 am",Andrew,['Sociology'],0,111,6
1038,Validation of posterior probabilities,"25 October 2006, 12:49 am",Andrew,['Bayesian Statistics'],0,307,2
1039,Forecasting House Seats from Generic Congressional Polls,"24 October 2006, 12:50 am",Andrew,['Political Science'],0,478,3
1040,Galton was a hero to most,"23 October 2006, 12:41 am",Andrew,['Public Health'],1,586,3
1041,Torture the data until it admits to everything,"22 October 2006, 8:56 pm",Aleks Jakulin,['Miscellaneous Science'],0,168,0
1042,Map of Springfield,"20 October 2006, 11:53 am",Andrew,['Literature'],1,83,0
1043,Using &#8220;How many X&#8217;s do you know&#8221; questions to get better survey estimates,"20 October 2006, 12:22 am",Andrew,['Political Science'],0,196,8
1044,"Seeking 50% of Seats, Needing More than 50% of Votes","19 October 2006, 9:51 am",Andrew,['Political Science'],1,409,2
1045,What makes a good radio interview?,"19 October 2006, 12:02 am",Andrew,['Political Science'],1,174,0
1046,Productivity at elite universities,"18 October 2006, 1:56 pm",Aleks Jakulin,['Multilevel Modeling'],1,317,4
1047,The sociology of sociology,"18 October 2006, 12:39 am",Andrew,['Sociology'],0,343,0
1048,Discarded Ipods: a sampling problem,"17 October 2006, 3:58 pm",Andrew,['Economics'],0,438,6
1049,Estimating Iraq deaths using survey sampling,"17 October 2006, 12:35 am",Andrew,['Public Health'],1,642,3
1050,Age and voting,"16 October 2006, 2:41 am",Andrew,['Political Science'],3,96,4
1051,"Struggling Congressmembers: It&#8217;s not being a moderate that&#8217;s tough, it&#8217;s representing a swing district. And that&#8217;s how it should be.","16 October 2006, 12:45 am",Andrew,['Political Science'],0,409,6
1052,cool != beneficial,"13 October 2006, 9:40 pm",Andrew,['Economics'],0,177,2
1053,More physicist-bashing,"13 October 2006, 12:56 am",Andrew,['Sociology'],0,174,0
1054,Sweden is not Finland,"12 October 2006, 12:49 am",Andrew,['Public Health'],0,105,5
1055,Readings For the Layman,"11 October 2006, 10:34 am",Andrew,['Miscellaneous Statistics'],0,105,4
1056,Andrew Gelman has a blog,"10 October 2006, 11:38 am",Andrew,['Administrative'],0,8,0
1057,Politically committed research,"9 October 2006, 10:57 am",Andrew,['Political Science'],0,435,8
1058,My talk on redblue,"6 October 2006, 2:19 am",Andrew,"['Multilevel Modeling', 'Political Science']",0,21,0
1059,Bayesian vs. classical multilevel modeling,"6 October 2006, 12:33 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,189,0
1060,Language difficulties: Vapnik edition,"5 October 2006, 6:25 am",Andrew,[],0,278,0
1061,More thoughts on publication bias,"5 October 2006, 12:08 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,473,3
1062,No kidding,"4 October 2006, 3:10 pm",Andrew,['Literature'],0,23,0
1063,Silly stuff,"4 October 2006, 12:02 am",Andrew,['Miscellaneous Science'],4,94,7
1064,Privacy vs Transparency,"3 October 2006, 4:44 pm",Aleks Jakulin,[],0,32,0
1065,Statistical learning theory vs Bayesian statistics,"3 October 2006, 12:28 pm",Aleks Jakulin,['Bayesian Statistics'],0,201,0
1066,"Family demography and public policy seminar schedule, fall 2006","3 October 2006, 7:11 am",Andrew,['Public Health'],0,265,0
1067,Within-group sample sizes,"2 October 2006, 1:23 pm",Andrew,['Multilevel Modeling'],0,204,0
1068,Regressors that are correlated with varying coefficients,"2 October 2006, 8:09 am",Andrew,['Multilevel Modeling'],0,138,0
1069,"Money and happiness, or, a little bit of mental accounting would be good for me","2 October 2006, 12:07 am",Andrew,['Economics'],0,443,0
1070,Only at Reed,"29 September 2006, 12:39 am",Andrew,['Teaching'],0,148,2
1071,Interesting decision analysis project,"28 September 2006, 12:39 am",Andrew,['Decision Theory'],0,298,0
1072,Variable ordering fallacy: why people continue to disagree,"27 September 2006, 8:50 am",Aleks Jakulin,['Decision Theory'],1,703,0
1073,Money makes people happy,"27 September 2006, 2:55 am",Andrew,['Economics'],0,113,0
1074,Multilevel (hierarchical) modeling: what it can and cannot do,"26 September 2006, 12:41 am",Andrew,['Multilevel Modeling'],0,227,5
1075,Neighborhoods and tipping points,"25 September 2006, 2:10 am",Andrew,['Political Science'],0,449,2
1076,Poststratifying by party ID,"25 September 2006, 12:18 am",Andrew,['Political Science'],0,277,0
1077,Hypothesis testing and conditional inference,"22 September 2006, 12:39 am",Andrew,['Miscellaneous Statistics'],0,402,2
1078,"Something fishy in political science p-values, or, it&#8217;s tacky to set up quantitative research in terms of &#8220;hypotheses&#8221;","21 September 2006, 12:26 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,261,5
1079,Colors in R,"20 September 2006, 8:43 am",Andrew,['Statistical graphics'],0,52,3
1080,Position in educational psychology,"20 September 2006, 12:30 am",Andrew,['Miscellaneous Statistics'],0,102,0
1081,Some English accents,"19 September 2006, 12:53 am",Andrew,['Miscellaneous Science'],0,21,6
1082,Nice quote,"18 September 2006, 12:40 am",Andrew,['Literature'],0,88,0
1083,Drink to success?,"16 September 2006, 1:27 pm",Andrew,['Sociology'],0,914,1
1084,Baye$,"15 September 2006, 12:44 am",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,680,0
1085,"&#8220;big companies care about profits, academics care about prestige&#8221;","14 September 2006, 12:54 am",Andrew,['Sociology'],0,841,6
1086,Tales of the uncanny,"13 September 2006, 9:41 am",Andrew,['Literature'],0,254,0
1087,Another approach to collaborative learning,"13 September 2006, 1:15 am",Andrew,['Teaching'],0,220,0
1088,Should you wear a bicycle helmet?,"13 September 2006, 12:39 am",Andrew,"['Decision Theory', 'Public Health']",0,569,1
1089,Peter Woit and others on open access publishing,"12 September 2006, 12:26 am",Andrew,['Sociology'],0,375,0
1090,Verb,"11 September 2006, 8:00 am",Andrew,['Public Health'],0,220,0
1091,Multiple imputation has reached the &#8220;spam&#8221; level of ubiquity,"11 September 2006, 12:49 am",Andrew,['Miscellaneous Statistics'],0,256,0
1092,Representative democracy,"8 September 2006, 7:38 pm",Andrew,['Political Science'],0,153,3
1093,Active learning in large classes,"8 September 2006, 12:46 am",Andrew,['Teaching'],0,229,4
1094,"Perils of comparing statistics, and don&#8217;t forget to look at standard errors too","7 September 2006, 2:27 pm",Andrew,['Economics'],0,501,0
1095,Religion and geography in the U.S.,"7 September 2006, 12:41 am",Andrew,['Sociology'],1,51,0
1096,Series of p-values,"6 September 2006, 12:09 am",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,316,3
1097,A whiteboard for each pair of students,"5 September 2006, 12:45 am",Andrew,['Teaching'],0,162,6
1098,Who writes Wikipedia,"4 September 2006, 8:11 am",Andrew,['Sociology'],0,642,4
1099,"Modeling the group-level covariance matrix for varying-intercept, varying-slope multilevel models: updated paper by O&#8217;Malley and Zaslavsky","1 September 2006, 12:28 am",Andrew,['Multilevel Modeling'],0,85,0
1100,Language difficulties,"31 August 2006, 12:04 am",Andrew,['Sociology'],0,293,3
1101,"Problems in a study of girl and boy births, leading to a point about the virtues of collaboration","30 August 2006, 12:17 am",Andrew,"['Miscellaneous Statistics', 'Public Health']",0,987,1
1102,"Scientific trends, fads, and subfields","29 August 2006, 3:49 am",Andrew,"['Bayesian Statistics', 'Sociology']",0,661,2
1103,Other Columbia blogs,"29 August 2006, 1:21 am",Andrew,"['Literature', 'Miscellaneous Science']",0,181,2
1104,Seth Roberts&#8217;s blog,"29 August 2006, 12:28 am",Andrew,['Miscellaneous Science'],0,23,0
1105,pdf to excel,"28 August 2006, 1:38 pm",Andrew,['Statistical computing'],0,109,0
1106,External examinations,"28 August 2006, 12:49 am",Andrew,['Teaching'],1,267,3
1107,Nonidentifiability in a nonnested multlevel model,"25 August 2006, 1:08 am",Andrew,['Multilevel Modeling'],0,275,0
1108,R code for a simple multilevel model,"25 August 2006, 12:13 am",Andrew,['Multilevel Modeling'],0,182,0
1109,"Demography is (political) destiny? Or, fertility differences between Democrats and Republicans","24 August 2006, 7:56 am",Andrew,['Political Science'],1,785,2
1110,Half-time research associate position in NYC,"24 August 2006, 1:15 am",Andrew,['Political Science'],0,297,0
1111,Updated paper on &#8216;The difference between &#8220;significant&#8221; and &#8220;not significant&#8221; is not itself statistically significant&#8217;,"24 August 2006, 12:54 am",Andrew,['Miscellaneous Statistics'],0,247,0
1112,Bayesian logistic regression software,"23 August 2006, 2:51 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,143,3
1113,Wikipedia and encyclopedia,"23 August 2006, 12:54 am",Andrew,['Sociology'],0,136,0
1114,Housing prices,"22 August 2006, 11:36 am",Aleks Jakulin,['Economics'],1,60,0
1115,Working with cluster data when you don&#8217;t have the cluster information,"22 August 2006, 12:53 am",Andrew,['Multilevel Modeling'],0,225,0
1116,Krugman and Bartels on politics and income inequality,"21 August 2006, 9:22 am",Andrew,['Political Science'],1,150,4
1117,"Scaled inverse-Wishart model for covariance matrices of group-level regression coefficients, as arising in a problem in marketing","21 August 2006, 1:36 am",Andrew,['Multilevel Modeling'],0,609,3
1118,The Dvorak B.S. scale,"21 August 2006, 12:16 am",Andrew,['Literature'],1,8,0
1119,Votes for the 3 parties in Mexico,"18 August 2006, 12:02 am",Andrew,['Political Science'],1,159,4
1120,Estimating individual effects in group-level experiments,"17 August 2006, 4:22 pm",Andrew,['Causal Inference'],0,239,0
1121,Income and voting in Connecticut,"16 August 2006, 12:59 am",Andrew,['Political Science'],0,110,3
1122,Judgment and decision making journal,"15 August 2006, 6:12 am",Andrew,['Decision Theory'],0,46,0
