Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
463,"The Bush/Truman analogy: Just for the record, I nailed it back in 2005","9 January 2009, 1:08 pm",Andrew,['Political Science'],0,94,0
464,Ho and Quinn reply to my comments on their article on the political positions of newspapers,"8 January 2009, 8:22 pm",Andrew,['Political Science'],0,320,0
465,"R, the FUD argument, the self-cleaning oven, and how to you count &#8220;users&#8221;?","8 January 2009, 4:32 pm",Andrew,['Statistical computing'],0,281,9
466,Common misconceptions about historical elections,"8 January 2009, 11:11 am",Andrew,['Political Science'],0,276,1
467,Did Race Win the Election for Obama?,"7 January 2009, 8:25 pm",Andrew,['Political Science'],1,740,7
468,Did Race Win the Election for Obama?,"7 January 2009, 8:03 pm",Andrew,['Uncategorized'],1,632,0
469,R in the news,"7 January 2009, 1:15 pm",Andrew,['Statistical computing'],0,200,3
470,The Increasing Patriotism of Iraqis (actually just a comment on the labeling of years on x-axes of graphs),"7 January 2009, 9:10 am",Andrew,"['Political Science', 'Statistical graphics']",1,168,3
471,Measuring Explicit Political Positions of Newspapers,"6 January 2009, 4:37 pm",Andrew,"['Bayesian Statistics', 'Political Science']",1,560,3
472,"Red State, Blue State to be discussed on Firedoglake book salon","6 January 2009, 3:00 pm",Andrew,['Political Science'],0,51,0
473,EU data protection guidelines,"6 January 2009, 8:08 am",Aleks Jakulin,['Miscellaneous Statistics'],0,318,2
474,&#8220;Rational&#8221; != &#8220;selfish&#8221;,"5 January 2009, 2:51 pm",Andrew,"['Decision Theory', 'Economics', 'Political Science']",0,231,6
475,Don&#8217;t blame it on VaR,"5 January 2009, 2:25 pm",Aleks Jakulin,['Economics'],0,245,1
476,Prediction market and polls,"4 January 2009, 8:18 pm",Andrew,"['Decision Theory', 'Economics', 'Political Science']",1,93,8
477,"Red State, Blue State to be discussed on Firedoglake book salon","4 January 2009, 5:36 pm",Andrew,['Political Science'],0,51,0
478,Efficient markets and terrorism futures,"2 January 2009, 10:27 pm",Andrew,"['Economics', 'Political Science']",0,295,6
479,The political penumbra of the political science of voting,"2 January 2009, 8:37 pm",Andrew,"['Political Science', 'Sociology']",0,1636,1
480,Seeing it coming,"2 January 2009, 3:37 pm",Andrew,"['Economics', 'Political Science']",0,202,0
481,Good stuff from 2008,"1 January 2009, 6:36 pm",Andrew,['Miscellaneous Science'],0,70,0
482,Default file formats for research articles: my own story (so far),"31 December 2008, 3:40 pm",Andrew,['Literature'],0,558,2
483,Consistent with the finding that not getting the Nobel Prize reduces your expected lifespan by two years,"29 December 2008, 10:02 pm",Andrew,"['Miscellaneous Science', 'Sociology']",0,102,4
484,Some Implications of Factoring Cost into Statistical Power Calculations,"29 December 2008, 9:40 am",Andrew,"['Decision Theory', 'Miscellaneous Statistics']",0,139,7
485,Suspiciously high correlations in brain imaging studies,"28 December 2008, 2:28 pm",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,326,1
486,An improved time-series graph instead of that notorious &#8220;spiraling down the drain&#8221; spiderweb,"26 December 2008, 3:11 pm",Andrew,['Statistical graphics'],3,224,6
487,"What is the point, if any, of retrospective power calculations?","26 December 2008, 10:04 am",Andrew,"['Decision Theory', 'Miscellaneous Science', 'Public Health']",0,222,8
488,"Advice on sample size and power calculations: chapter 13 of Stephen Senn&#8217;s book, chapter 20 of our book, and some other references","24 December 2008, 9:51 am",Andrew,"['Decision Theory', 'Miscellaneous Statistics', 'Public Health']",0,197,3
489,"If textbooks in the form of comic books are useful, what does that say about how textbooks could/should be written?","23 December 2008, 9:30 am",Andrew,['Teaching'],1,269,1
490,Colson Whitehead,"22 December 2008, 3:45 pm",Andrew,['Literature'],0,34,2
491,New Multiple Imputation R Package &#8220;mi&#8221; (beta release),"22 December 2008, 5:02 am",masanao,"['Bayesian Statistics', 'Statistical computing']",0,218,5
492,Congressional representation and grant funding,"21 December 2008, 8:41 pm",Andrew,"['Causal Inference', 'Economics', 'Political Science']",0,194,4
493,How does foreign direct investment affect corruption?,"21 December 2008, 6:47 pm",Andrew,['Political Science'],0,629,0
494,Nice conservatives and mean liberals,"21 December 2008, 4:40 pm",Andrew,"['Economics', 'Political Science']",0,445,9
495,Ooooh this is ugly,"21 December 2008, 4:27 pm",Andrew,"['Economics', 'Statistical graphics']",1,51,9
496,"No justice, no foul","21 December 2008, 2:42 pm",Andrew,"['Political Science', 'Sports']",0,33,0
497,"&#8220;Dickensian,&#8221; debased","21 December 2008, 1:57 pm",Andrew,['Literature'],0,118,5
498,Avoiding the Vote: A Theory and Field Experiment of the Social Costs of Public Political Participation,"20 December 2008, 5:52 pm",Andrew,['Political Science'],0,357,0
499,Postdoc in survey research at Michigan,"20 December 2008, 5:38 pm",Andrew,['Miscellaneous Statistics'],0,317,0
500,Lecture on statistics and the law,"20 December 2008, 5:35 pm",Andrew,['Miscellaneous Statistics'],0,99,0
501,A Winfrey is worth a million votes?,"19 December 2008, 9:09 am",Andrew,['Political Science'],0,159,0
502,Chance magazine graphics contest,"18 December 2008, 4:26 pm",Andrew,['Statistical graphics'],1,343,6
503,Comic books about statistics?,"18 December 2008, 9:10 am",Aleks Jakulin,"['Art', 'Teaching']",1,114,0
504,Graphics on shirts?,"18 December 2008, 9:02 am",Andrew,['Statistical graphics'],0,68,0
505,Senn-isms,"17 December 2008, 3:38 pm",Andrew,['Miscellaneous Statistics'],0,120,1
506,Balancing and Partisan Tides,"16 December 2008, 2:08 pm",Boris,['Uncategorized'],3,277,2
507,Grievances and civil wars,"16 December 2008, 9:32 am",Andrew,['Political Science'],0,490,0
508,Graph of lobbying and bailout funds,"16 December 2008, 5:27 am",Andrew,"['Economics', 'Political Science']",1,115,7
509,Uncertainty estimates for hierarchical variance parameters,"15 December 2008, 9:46 am",Andrew,['Multilevel Modeling'],0,681,0
510,Risk aversion and money,"15 December 2008, 1:06 am",Andrew,"['Decision Theory', 'Economics']",0,302,8
511,Low-turnout runoff elections; skepticism about the &#8220;balancing&#8221; argument,"14 December 2008, 5:12 am",Andrew,['Political Science'],0,274,2
512,Low-turnout runoff elections; skepticism about the &#8220;balancing&#8221; argument,"14 December 2008, 4:11 am",Andrew,['Uncategorized'],0,274,0
513,"Rich voter, poor voter, white voter, black voter","13 December 2008, 11:53 am",Andrew,['Political Science'],2,515,0
514,Ideology and the Auto Bailout,"12 December 2008, 12:20 pm",Boris,['Political Science'],0,180,0
515,Inference from simulations,"12 December 2008, 9:01 am",Andrew,['Statistical computing'],0,274,4
516,Questions about postdoctoral positions,"11 December 2008, 9:30 am",Andrew,['Administrative'],0,185,2
517,"Education, uncertainty and interactions","10 December 2008, 5:17 pm",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling', 'Teaching']",0,231,4
518,Income inequality and different ideas over time about the ability of presidents to intervene successfully in the economy,"10 December 2008, 11:42 am",Andrew,['Political Science'],0,745,0
519,Income inequality and different ideas over time about the ability of presidents to intervene successfully in the economy,"10 December 2008, 9:53 am",Andrew,"['Economics', 'Political Science', 'Sociology']",0,732,3
520,"Spam, visualizations and obvious variables","9 December 2008, 10:35 pm",Aleks Jakulin,['Statistical graphics'],1,190,0
521,Speaking of Steve Hsu,"9 December 2008, 8:47 pm",Andrew,['Sociology'],0,37,3
522,"Wrestler > boxer, also, if you scroll down far enough, a couple of paragraphs reiterating my point that Bayesian != subjectivist","9 December 2008, 7:55 pm",Andrew,"['Bayesian Statistics', 'Sports']",0,988,8
523,Blagojevich and Obama&#8217;s former Senate seat,"9 December 2008, 7:06 pm",Boris,['Political Science'],0,393,0
524,Just when I thought I was out . . . they pull me back in . . . part 2,"8 December 2008, 9:12 pm",Andrew,['Sociology'],0,158,2
525,Languages and games,"8 December 2008, 10:13 am",Andrew,['Literature'],0,298,8
526,Religious People Aren&#8217;t as Scientifically Naive as We Think,"8 December 2008, 7:30 am",Andrew,['Miscellaneous Science'],0,172,0
527,How to think about past giddy stock market rises from the perspective of 2008?,"7 December 2008, 5:16 pm",Andrew,['Economics'],0,124,8
528,Greg Mankiw&#8217;s work incentives,"5 December 2008, 12:08 pm",Andrew,"['Decision Theory', 'Economics']",0,420,2
529,Predicting the election outcome months ahead of time: discussion and link to revised paper with Kari Lock,"5 December 2008, 10:03 am",Andrew,"['Bayesian Statistics', 'Political Science']",3,273,3
530,Pure non-Bayesians,"5 December 2008, 8:54 am",Andrew,['Bayesian Statistics'],0,288,3
531,The golf putting data from Don Berry&#8217;s book,"4 December 2008, 9:13 pm",Andrew,['Sports'],0,152,4
532,Sustainable Energy and the challenge of connecting technical findings to the policymaking literature,"4 December 2008, 9:43 am",Andrew,"['Decision Theory', 'Economics', 'Miscellaneous Science']",1,672,1
533,"Statistics faculty position at NYU Steinhardt School of Culture, Education, and Human Development","3 December 2008, 9:35 pm",Andrew,['Miscellaneous Statistics'],0,354,0
534,Machine learning and statistics,"3 December 2008, 4:16 pm",Andrew,['Miscellaneous Statistics'],0,145,4
535,Predicting the election outcome months ahead of time: discussion and link to revised paper with Kari Lock,"2 December 2008, 10:04 pm",Andrew,['Political Science'],3,270,0
536,"Foreign aid and military intervention, or Statistical modeling, causal inference, and social science","1 December 2008, 10:06 pm",Andrew,"['Causal Inference', 'Political Science']",1,930,9
537,Florence Nightingale&#8217;s graph,"1 December 2008, 4:20 pm",Andrew,['Statistical graphics'],1,58,7
538,Young voters and everybody else,"1 December 2008, 3:31 pm",Andrew,['Political Science'],1,141,3
539,Young voters and everybody else,"1 December 2008, 2:22 pm",Andrew,['Political Science'],1,141,0
540,Could we publish your paper?,"1 December 2008, 10:22 am",Andrew,['Sociology'],0,897,4
541,More on red/blue/rich/poor in 2008,"30 November 2008, 7:53 pm",Andrew,['Political Science'],2,100,4
542,More on red/blue/rich/poor in 2008,"30 November 2008, 5:33 pm",Andrew,['Political Science'],2,100,3
543,Fitting a model with constraints,"29 November 2008, 8:44 pm",Andrew,['Multilevel Modeling'],0,217,6
544,Liberal / conservative and population density,"29 November 2008, 8:35 pm",Andrew,['Political Science'],0,213,4
545,Following all the rules,"28 November 2008, 8:23 pm",Andrew,['Literature'],0,244,0
546,Don&#8217;t use the binomial distribution to model vote counts,"27 November 2008, 11:03 am",Andrew,['Political Science'],0,228,2
547,Why do universities charge so much when educations are so predictable?,"26 November 2008, 8:58 pm",Andrew,"['Economics', 'Teaching']",0,472,1
548,Name that tune . . . in 8 words,"26 November 2008, 10:20 am",Andrew,['Literature'],0,53,0
549,Red/blue/rich/poor: 2008 update,"25 November 2008, 10:24 pm",Andrew,['Uncategorized'],5,587,0
550,Red/blue/rich/poor: 2008 update,"25 November 2008, 9:24 pm",Andrew,['Political Science'],5,587,4
551,Heuristic Derivation of Prime Number Theorem,"25 November 2008, 8:36 am",Andrew,['Miscellaneous Statistics'],3,157,0
552,It takes hard work to be an amazing teacher,"24 November 2008, 6:27 pm",Andrew,['Teaching'],0,280,2
553,Blog upgrade from MT 3.3 to MT 4.2,"24 November 2008, 12:56 pm",Juli,['Administrative'],0,36,4
554,Visualizing election polls,"23 November 2008, 6:51 pm",Andrew,['Statistical graphics'],0,88,3
555,The score,"23 November 2008, 6:24 pm",Andrew,['Sociology'],0,118,3
556,Political engagement on the web,"23 November 2008, 5:59 pm",Aleks Jakulin,['Political Science'],1,42,0
557,A question about the youth vote,"22 November 2008, 8:39 pm",Andrew,['Political Science'],1,342,0
558,A question about the youth vote,"22 November 2008, 5:59 pm",Andrew,['Political Science'],1,342,0
559,"The Denominator, or, Is it an advantage to have a humble background?","21 November 2008, 2:32 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,424,1
560,Netflix Prize scoring function isn&#8217;t Bayesian,"21 November 2008, 1:27 pm",Aleks Jakulin,['Miscellaneous Statistics'],2,412,9
561,Still another 10 days to apply for an Earth Institute postdoc,"20 November 2008, 9:42 pm",Andrew,['Miscellaneous Statistics'],0,419,0
562,"I don&#8217;t know the answer to this one, or even if there is an answer","20 November 2008, 9:38 pm",Andrew,['Bayesian Statistics'],0,103,0
563,The Future of Data Analysis,"19 November 2008, 5:10 pm",Aleks Jakulin,['Bayesian Statistics'],1,1093,4
564,Genetically-influenced traits running in families,"19 November 2008, 2:06 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,172,6
565,Left-handers are more likely to be depressed,"19 November 2008, 9:02 am",Andrew,['Miscellaneous Science'],0,152,0
566,Estimated votes by county among non-blacks,"18 November 2008, 5:50 pm",Andrew,['Political Science'],2,263,6
567,Estimated votes by county among non-blacks,"18 November 2008, 4:25 pm",Andrew,"['Political Science', 'Statistical graphics']",4,324,4
568,Does Military Service Help Candidates?,"18 November 2008, 10:23 am",Andrew,['Political Science'],0,478,0
569,For teaching a course in the comic novel,"17 November 2008, 11:33 pm",Andrew,['Literature'],0,215,1
570,Bayesian Analysis for the Intelligence Community,"17 November 2008, 9:40 pm",Andrew,['Bayesian Statistics'],0,231,5
571,Too loose,"17 November 2008, 8:03 pm",Andrew,['Teaching'],0,331,0
572,&#8220;Why can&#8217;t I just install an exhaust fan in the basement?&#8217;,"17 November 2008, 7:46 pm",Andrew,['Public Health'],0,173,0
573,"Race, region, and Obama","17 November 2008, 12:53 pm",Andrew,['Political Science'],2,329,3
574,Just when I thought I was out . . . they pull me back in,"17 November 2008, 11:19 am",Andrew,['Political Science'],2,322,4
575,"As long as they don&#8217;t stop me from eating, I&#8217;m ok with this","17 November 2008, 10:32 am",Andrew,['Literature'],0,22,2
576,Postdoctoral research opportunity in Paris,"17 November 2008, 9:52 am",Andrew,['Bayesian Statistics'],0,101,0
577,How did the Democrats do in the 2008 congressional elections?,"16 November 2008, 10:41 am",Andrew,['Uncategorized'],2,130,0
578,How did the Democrats do in the 2008 congressional elections?,"16 November 2008, 8:46 am",Andrew,['Political Science'],2,130,0
579,Election decided by toss of a coin,"15 November 2008, 4:51 pm",Andrew,['Political Science'],0,6,0
580,What&#8217;s going to happen in the Minnesota Senate recount?,"13 November 2008, 10:25 pm",Andrew,['Political Science'],0,163,0
581,What&#8217;s going to happen in the Minnesota Senate recount?,"13 November 2008, 9:26 pm",Andrew,['Political Science'],0,163,2
582,Computational Finance with R,"13 November 2008, 8:58 pm",Andrew,['Statistical computing'],0,23,3
583,Modeling growth,"13 November 2008, 9:54 am",Andrew,['Miscellaneous Statistics'],0,193,4
584,How many is &#8220;not a few&#8221;?,"12 November 2008, 11:57 pm",Andrew,['Political Science'],0,113,2
585,&#8220;Not a few&#8221; = 6?,"12 November 2008, 11:04 pm",Andrew,['Political Science'],0,113,5
586,Fellowship and internship programs at the Educational Testing Service,"12 November 2008, 9:08 pm",Andrew,['Miscellaneous Statistics'],0,56,0
587,&#8220;Cooperation is the selfish act that hurts the larger group&#8221;,"12 November 2008, 8:48 pm",Andrew,"['Economics', 'Political Science']",2,208,0
588,No beef with AK or HI,"12 November 2008, 12:26 am",Andrew,['Political Science'],0,69,0
589,It&#8217;s about who you are and where you live,"12 November 2008, 12:00 am",Andrew,['Political Science'],0,118,0
590,More on the swing in the House vote,"11 November 2008, 11:43 pm",Andrew,['Political Science'],1,352,0
591,Job opening&#8211;come here and work down the hall from me,"11 November 2008, 9:30 pm",Andrew,['Miscellaneous Statistics'],0,164,4
592,Estimating public opinion in the states: gay rights and policy responsiveness,"11 November 2008, 7:46 pm",Andrew,"['Multilevel Modeling', 'Political Science']",0,10,0
593,More on the swing in the House vote,"11 November 2008, 11:39 am",Andrew,['Political Science'],1,336,2
594,The success of models predicting the election outcome from the economy,"11 November 2008, 10:29 am",Andrew,['Political Science'],0,253,0
595,Voter turnout update,"10 November 2008, 1:59 pm",Andrew,['Political Science'],1,243,0
596,Postdoctoral opportunity with the Earth Institute,"10 November 2008, 1:27 pm",Juli,['Administrative'],0,397,0
597,The myth of poor Democratic performance in House races in the 2008 election,"10 November 2008, 12:40 am",Andrew,['Political Science'],5,1424,2
598,"A Democratic swing, not an Obama swing","9 November 2008, 11:40 pm",Andrew,['Political Science'],5,851,2
599,Big city Barack,"9 November 2008, 1:20 am",Andrew,['Uncategorized'],2,323,2
600,Vote swings in rich and poor counties,"9 November 2008, 12:09 am",Andrew,['Political Science'],2,30,2
601,Big city Barack,"8 November 2008, 11:49 pm",Andrew,['Political Science'],2,323,1
602,Vote swings in rich and poor counties,"8 November 2008, 9:25 pm",Andrew,['Political Science'],4,436,5
603,"Carlin and Louis, third edition","8 November 2008, 2:19 pm",Andrew,['Bayesian Statistics'],0,774,3
604,What does non-uniform partisan swing look like?,"7 November 2008, 5:51 pm",Andrew,['Political Science'],2,82,0
605,bayesglm in Matlab?,"6 November 2008, 10:34 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,102,3
606,They had an advertisement for horse feed,"6 November 2008, 10:25 pm",Andrew,['Political Science'],0,21,2
607,Affordable family formation,"6 November 2008, 9:50 pm",Andrew,['Political Science'],0,682,1
608,The Youth Vote: Freshman vs. Statistics Professor,"6 November 2008, 9:49 pm",Boris,['Statistical graphics'],0,42,2
609,Who you gonna believe?,"6 November 2008, 9:42 pm",Andrew,['Political Science'],1,247,3
610,What does non-uniform partisan swing look like?,"6 November 2008, 9:28 pm",Andrew,['Political Science'],4,230,8
611,"In 2008, Rich States Vote Democratic, Poor States Vote Republican &#8212; Again","6 November 2008, 6:13 pm",Boris,['Political Science'],1,150,3
612,Things I learned when my T.A. was away for a week,"6 November 2008, 9:36 am",Andrew,['Teaching'],0,48,7
613,"Voter turnout in presidential elections, 1948-2008","5 November 2008, 10:31 pm",Andrew,['Uncategorized'],1,0,2
614,Income and voting: what if it&#8217;d been Clinton vs. Romney?,"5 November 2008, 1:21 pm",Andrew,['Political Science'],2,193,0
615,The stunning^H^H^H^H^H^H^H^H slight increase in voter turnout,"5 November 2008, 12:36 pm",Andrew,"['Political Science', 'Statistical graphics']",1,326,1
616,What happened in the Congressional vote?,"5 November 2008, 11:32 am",Andrew,['Political Science'],1,161,2
617,Software update question,"5 November 2008, 4:45 am",Andrew,['Literature'],0,76,6
618,Election 2008: what really happened,"5 November 2008, 3:55 am",Andrew,['Political Science'],7,472,1
619,"Location, location, location","5 November 2008, 3:32 am",Andrew,['Sociology'],0,38,3
620,Election 2008: what really happened,"5 November 2008, 3:01 am",Andrew,['Political Science'],0,130,3
621,What will we know on Tuesday at 7pm?,"4 November 2008, 12:23 am",Andrew,['Political Science'],3,405,5
622,Play the 2008 election in the comfort of your living room,"3 November 2008, 11:03 pm",Andrew,['Political Science'],0,144,0
623,A bootstrap by another name,"3 November 2008, 2:14 pm",Andrew,['Miscellaneous Science'],0,239,3
624,2000/2004,"3 November 2008, 10:26 am",Andrew,['Political Science'],1,86,0
625,&#8220;The evidence of lived experience&#8221; vs. the statistics,"2 November 2008, 9:46 pm",Andrew,['Political Science'],1,312,7
626,Are Republicans healthier than Democrats?,"2 November 2008, 9:00 pm",Andrew,['Political Science'],1,567,8
627,Are Republicans healthier than Democrats?,"2 November 2008, 8:03 pm",Andrew,['Political Science'],1,72,6
628,Political attitudes of the super-rich,"2 November 2008, 10:10 am",Andrew,['Political Science'],0,804,3
629,"Millionaires for McCain, Billionaires for Obama . . . or maybe not","2 November 2008, 9:32 am",Andrew,['Political Science'],0,26,4
630,"Rationality of voting, again","1 November 2008, 4:41 pm",Andrew,"['Economics', 'Political Science']",0,204,3
631,Deception blog,"1 November 2008, 2:20 pm",Andrew,['Miscellaneous Science'],0,25,0
632,"In 1920, the population of Nevada was only 77,000","31 October 2008, 9:52 pm",Andrew,['Political Science'],0,17,2
633,Let&#8217;s get conjugate,"31 October 2008, 8:25 pm",Andrew,['Bayesian Statistics'],0,71,2
634,Doug Hibbs&#8217;s latest forecast,"31 October 2008, 4:39 pm",Andrew,['Political Science'],1,172,2
635,Len &#8220;RSA&#8221; Adleman looks at the polls.,"31 October 2008, 2:19 am",Andrew,['Political Science'],1,1,4
636,Systematic biases from polling organizations,"31 October 2008, 2:14 am",Andrew,['Political Science'],1,295,5
637,"Clearing up confusion: why we can compute the probability of a decisive vote, even though the election might be decided by a recount","30 October 2008, 11:57 pm",Andrew,['Political Science'],0,206,3
638,Q-and-A,"30 October 2008, 11:14 pm",Andrew,['Political Science'],0,614,0
639,More on scaling regression inputs,"30 October 2008, 4:38 pm",Andrew,['Miscellaneous Statistics'],0,514,0
640,I think I&#8217;ll have to turn down this one . . .,"29 October 2008, 10:11 pm",Andrew,['Miscellaneous Science'],0,291,2
641,Vote for charity&#8217;s sake,"29 October 2008, 9:40 pm",Andrew,['Uncategorized'],0,43,0
642,Cool basketball graph,"29 October 2008, 9:37 pm",Andrew,['Uncategorized'],1,22,0
643,Phoenix Suns shooters,"29 October 2008, 7:21 pm",Andrew,"['Sports', 'Statistical graphics']",1,180,4
644,"Multiply Pr(decisive vote) by 2, perhaps","29 October 2008, 3:55 pm",Andrew,['Political Science'],0,155,8
645,Why are priors better than cross-validation&#8230;,"28 October 2008, 2:12 pm",Aleks Jakulin,['Bayesian Statistics'],0,43,8
646,2004/2008,"28 October 2008, 11:04 am",Andrew,['Political Science'],2,92,5
647,2004/2008,"28 October 2008, 11:04 am",Andrew,['Political Science'],4,338,2
648,What is the probability your vote will make a difference?,"27 October 2008, 11:09 pm",Andrew,['Political Science'],2,31,1
649,What is the probability your vote will make a difference?,"27 October 2008, 11:06 pm",Andrew,['Political Science'],2,259,2
650,Sequence of homeworks and instruction,"27 October 2008, 10:28 pm",Andrew,['Teaching'],0,183,6
651,"Red State, Blue State this week","26 October 2008, 9:37 pm",Andrew,['Political Science'],0,20,0
652,"Red State, Blue State this week","26 October 2008, 9:35 pm",Andrew,['Political Science'],0,20,0
653,Good Roads Everywhere,"26 October 2008, 9:31 pm",Andrew,['Political Science'],0,88,0
654,Good Roads Everywhere,"25 October 2008, 10:12 pm",Andrew,"['Political Science', 'Uncategorized']",0,285,0
655,The most important formula in statistics: sqrt(12^2+5^2)=13,"25 October 2008, 8:38 pm",Andrew,['Multilevel Modeling'],0,40,6
656,Bill Richardson and Dick Williams,"25 October 2008, 6:42 pm",Andrew,['Literature'],0,56,0
657,Google analytics versus random variation,"23 October 2008, 10:28 pm",Andrew,['Statistical graphics'],0,453,0
658,I hate BIC blah blah blah,"23 October 2008, 8:11 pm",Andrew,['Bayesian Statistics'],0,729,3
659,"Red State, Blue State at New America Foundation on Monday","23 October 2008, 9:56 am",Andrew,['Political Science'],0,823,0
660,"Red State, Blue State at New America Foundation on Monday","23 October 2008, 9:55 am",Andrew,['Uncategorized'],0,66,0
661,&#8220;Binky Urban&#8221;,"23 October 2008, 5:50 am",Andrew,['Literature'],0,69,5
662,Democrats vs. Republicans: Colbert vs. South Park,"22 October 2008, 1:24 pm",Boris,['Political Science'],0,40,0
663,Roosevelt and Reagan as statisticians,"21 October 2008, 11:14 pm",Andrew,['Political Science'],0,7,0
664,"Roosevelt and Reagan as statisticians, or, why &#8220;Are you better off?&#8221; is not an appeal to selfishness","21 October 2008, 11:13 pm",Andrew,['Political Science'],0,298,2
665,Why Model?,"21 October 2008, 8:38 am",Aleks Jakulin,['Statistical graphics'],0,325,2
666,&#8220;Data Shows Nothing is the Matter with Kansas&#8221;,"20 October 2008, 11:52 pm",Andrew,['Political Science'],0,42,8
667,Two countries separated by a common language,"20 October 2008, 10:05 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,183,3
668,&#8220;Data analysis&#8221; or &#8220;data synthesis?&#8221;,"20 October 2008, 8:01 pm",Andrew,['Miscellaneous Statistics'],0,4,0
669,ANOVA and the mixed-model muddle,"20 October 2008, 7:02 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,336,2
670,Does America remain a center-right nation?,"19 October 2008, 8:31 pm",Andrew,['Political Science'],2,1193,8
671,My talks in Toronto,"19 October 2008, 5:09 pm",Andrew,"['Administrative', 'Bayesian Statistics', 'Political Science']",0,70,0
672,I finished Personal Days,"19 October 2008, 2:56 pm",Andrew,['Literature'],0,49,0
673,Personal Days: The Penultimate Post,"17 October 2008, 9:06 pm",Andrew,['Literature'],0,611,6
674,"Red State, Blue State on C-Span this weekend","16 October 2008, 9:50 pm",Andrew,['Political Science'],0,50,0
675,We&#8217;re on C-Span this weekend,"16 October 2008, 9:49 pm",Andrew,['Political Science'],0,45,0
676,"Hey, I was right!","16 October 2008, 7:09 pm",Andrew,['Literature'],0,3,0
677,It&#8217;s All Blue in Theater,"16 October 2008, 3:18 pm",Boris,['Political Science'],0,73,0
678,Religion and social issues as the &#8220;opiate of the elites&#8221;: conflicting evidence,"16 October 2008, 12:48 am",Andrew,['Political Science'],1,347,2
679,Ed Park is a Democrat,"15 October 2008, 8:15 pm",Andrew,['Literature'],0,280,7
680,"Don&#8217;t Ask, Don&#8217;t Tell: The New Rules of the SAT and College Admissions","14 October 2008, 10:54 pm",Andrew,['Miscellaneous Statistics'],1,536,8
681,Allocating campaign resources and the reverse random walk model,"14 October 2008, 10:38 pm",Andrew,['Political Science'],0,4,2
682,Florida or Ohio? Forecasting Presidential State Outcomes Using Reverse Random Walks,"14 October 2008, 10:38 pm",Andrew,['Uncategorized'],0,221,5
683,How many people do you know?: Efficiently estimating personal network size,"14 October 2008, 1:53 pm",Andrew,['Sociology'],0,71,0
684,I guess I don&#8217;t have to keep saying this anymore,"13 October 2008, 9:59 pm",Andrew,['Political Science'],0,40,0
685,Red Blue at NYU,"13 October 2008, 8:38 pm",Andrew,['Uncategorized'],0,44,0
686,Red Blue at NYU,"13 October 2008, 1:46 pm",Andrew,['Political Science'],0,44,0
687,How the financial crisis could&#8217;ve been avoided!!,"12 October 2008, 8:56 pm",Andrew,"['Economics', 'Political Science']",0,3,0
688,Marginal MCMC: The tool to solve our statistical computing problems?,"11 October 2008, 4:29 pm",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,100,0
689,Feedback,"11 October 2008, 4:13 pm",Andrew,['Political Science'],0,216,0
690,Rationality and voting,"11 October 2008, 2:34 pm",Andrew,['Political Science'],0,313,0
691,"Red, Blue in a Purple Locker Room","10 October 2008, 5:33 pm",Boris,['Political Science'],0,7,0
692,"&#8220;Red State, Blue State&#8221;: qui vote pour qui?","9 October 2008, 8:28 pm",Andrew,['Political Science'],0,5,0
693,So-called Bayesian methods,"9 October 2008, 12:17 pm",Andrew,['Bayesian Statistics'],0,180,2
694,Stuff white people like (working class edition),"8 October 2008, 10:40 pm",Andrew,['Uncategorized'],2,424,5
695,Whassup with the white working class?,"8 October 2008, 10:14 pm",Andrew,['Political Science'],2,556,0
696,A new cost of living index,"7 October 2008, 10:20 pm",Andrew,['Economics'],0,24,0
697,Red-blue roundtable,"7 October 2008, 12:08 am",Andrew,['Political Science'],0,45,0
698,Red-blue roundtable,"6 October 2008, 11:52 pm",Andrew,['Political Science'],0,45,0
699,Macartan Humphreys&#8217;s paper on coalitions,"6 October 2008, 10:54 pm",Andrew,['Political Science'],0,228,0
700,How Liberal Was Obama as a State Senator in Illinois?,"6 October 2008, 2:45 pm",Boris,['Political Science'],0,51,0
701,How Liberal Was Obama as a State Senator in Illinois?,"6 October 2008, 1:59 pm",Boris,['Political Science'],0,866,0
702,WTTW Interview,"6 October 2008, 1:20 am",Boris,['Political Science'],0,50,0
703,"Amazon, U.S.A.","5 October 2008, 11:46 pm",Andrew,['Political Science'],2,85,0
704,"Amazon, U.S.A.","5 October 2008, 11:37 pm",Andrew,['Political Science'],2,85,4
705,"This week&#8217;s Red State, Blue State events","5 October 2008, 10:11 pm",Andrew,['Political Science'],0,167,0
706,"This week&#8217;s Red State, Blue State events","5 October 2008, 7:06 pm",Andrew,['Political Science'],0,167,0
707,"Bayes, Bayesians","3 October 2008, 10:29 pm",Andrew,['Bayesian Statistics'],0,116,3
708,Cool historical maps,"2 October 2008, 11:13 pm",Andrew,['Political Science'],1,30,0
