Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
2316,Estimated votes by county among non-blacks,"18 November 2008, 4:25 pm",Andrew,"['Political Science', 'Statistical graphics']",4,324,4
2317,Does Military Service Help Candidates?,"18 November 2008, 10:23 am",Andrew,['Political Science'],0,478,0
2318,For teaching a course in the comic novel,"17 November 2008, 11:33 pm",Andrew,['Literature'],0,215,1
2319,Bayesian Analysis for the Intelligence Community,"17 November 2008, 9:40 pm",Andrew,['Bayesian Statistics'],0,231,5
2320,Too loose,"17 November 2008, 8:03 pm",Andrew,['Teaching'],0,331,0
2321,&#8220;Why can&#8217;t I just install an exhaust fan in the basement?&#8217;,"17 November 2008, 7:46 pm",Andrew,['Public Health'],0,173,0
2322,"Race, region, and Obama","17 November 2008, 12:53 pm",Andrew,['Political Science'],2,329,3
2323,Just when I thought I was out . . . they pull me back in,"17 November 2008, 11:19 am",Andrew,['Political Science'],2,322,4
2324,"As long as they don&#8217;t stop me from eating, I&#8217;m ok with this","17 November 2008, 10:32 am",Andrew,['Literature'],0,22,2
2325,Postdoctoral research opportunity in Paris,"17 November 2008, 9:52 am",Andrew,['Bayesian Statistics'],0,101,0
2326,How did the Democrats do in the 2008 congressional elections?,"16 November 2008, 10:41 am",Andrew,['Uncategorized'],2,130,0
2327,How did the Democrats do in the 2008 congressional elections?,"16 November 2008, 8:46 am",Andrew,['Political Science'],2,130,0
2328,Election decided by toss of a coin,"15 November 2008, 4:51 pm",Andrew,['Political Science'],0,6,0
2329,What&#8217;s going to happen in the Minnesota Senate recount?,"13 November 2008, 10:25 pm",Andrew,['Political Science'],0,163,0
2330,What&#8217;s going to happen in the Minnesota Senate recount?,"13 November 2008, 9:26 pm",Andrew,['Political Science'],0,163,2
2331,Computational Finance with R,"13 November 2008, 8:58 pm",Andrew,['Statistical computing'],0,23,3
2332,Modeling growth,"13 November 2008, 9:54 am",Andrew,['Miscellaneous Statistics'],0,193,4
2333,How many is &#8220;not a few&#8221;?,"12 November 2008, 11:57 pm",Andrew,['Political Science'],0,113,2
2334,&#8220;Not a few&#8221; = 6?,"12 November 2008, 11:04 pm",Andrew,['Political Science'],0,113,5
2335,Fellowship and internship programs at the Educational Testing Service,"12 November 2008, 9:08 pm",Andrew,['Miscellaneous Statistics'],0,56,0
2336,&#8220;Cooperation is the selfish act that hurts the larger group&#8221;,"12 November 2008, 8:48 pm",Andrew,"['Economics', 'Political Science']",2,208,0
2337,No beef with AK or HI,"12 November 2008, 12:26 am",Andrew,['Political Science'],0,69,0
2338,It&#8217;s about who you are and where you live,"12 November 2008, 12:00 am",Andrew,['Political Science'],0,118,0
2339,More on the swing in the House vote,"11 November 2008, 11:43 pm",Andrew,['Political Science'],1,352,0
2340,Job opening&#8211;come here and work down the hall from me,"11 November 2008, 9:30 pm",Andrew,['Miscellaneous Statistics'],0,164,4
2341,Estimating public opinion in the states: gay rights and policy responsiveness,"11 November 2008, 7:46 pm",Andrew,"['Multilevel Modeling', 'Political Science']",0,10,0
2342,More on the swing in the House vote,"11 November 2008, 11:39 am",Andrew,['Political Science'],1,336,2
2343,The success of models predicting the election outcome from the economy,"11 November 2008, 10:29 am",Andrew,['Political Science'],0,253,0
2344,Voter turnout update,"10 November 2008, 1:59 pm",Andrew,['Political Science'],1,243,0
2345,Postdoctoral opportunity with the Earth Institute,"10 November 2008, 1:27 pm",Juli,['Administrative'],0,397,0
2346,The myth of poor Democratic performance in House races in the 2008 election,"10 November 2008, 12:40 am",Andrew,['Political Science'],5,1424,2
2347,"A Democratic swing, not an Obama swing","9 November 2008, 11:40 pm",Andrew,['Political Science'],5,851,2
2348,Big city Barack,"9 November 2008, 1:20 am",Andrew,['Uncategorized'],2,323,2
2349,Vote swings in rich and poor counties,"9 November 2008, 12:09 am",Andrew,['Political Science'],2,30,2
2350,Big city Barack,"8 November 2008, 11:49 pm",Andrew,['Political Science'],2,323,1
2351,Vote swings in rich and poor counties,"8 November 2008, 9:25 pm",Andrew,['Political Science'],4,436,5
2352,"Carlin and Louis, third edition","8 November 2008, 2:19 pm",Andrew,['Bayesian Statistics'],0,774,3
2353,What does non-uniform partisan swing look like?,"7 November 2008, 5:51 pm",Andrew,['Political Science'],2,82,0
2354,bayesglm in Matlab?,"6 November 2008, 10:34 pm",Andrew,"['Multilevel Modeling', 'Statistical computing']",0,102,3
2355,They had an advertisement for horse feed,"6 November 2008, 10:25 pm",Andrew,['Political Science'],0,21,2
2356,Affordable family formation,"6 November 2008, 9:50 pm",Andrew,['Political Science'],0,682,1
2357,The Youth Vote: Freshman vs. Statistics Professor,"6 November 2008, 9:49 pm",Boris,['Statistical graphics'],0,42,2
2358,Who you gonna believe?,"6 November 2008, 9:42 pm",Andrew,['Political Science'],1,247,3
2359,What does non-uniform partisan swing look like?,"6 November 2008, 9:28 pm",Andrew,['Political Science'],4,230,8
2360,"In 2008, Rich States Vote Democratic, Poor States Vote Republican &#8212; Again","6 November 2008, 6:13 pm",Boris,['Political Science'],1,150,3
2361,Things I learned when my T.A. was away for a week,"6 November 2008, 9:36 am",Andrew,['Teaching'],0,48,7
2362,"Voter turnout in presidential elections, 1948-2008","5 November 2008, 10:31 pm",Andrew,['Uncategorized'],1,0,2
2363,Income and voting: what if it&#8217;d been Clinton vs. Romney?,"5 November 2008, 1:21 pm",Andrew,['Political Science'],2,193,0
2364,The stunning^H^H^H^H^H^H^H^H slight increase in voter turnout,"5 November 2008, 12:36 pm",Andrew,"['Political Science', 'Statistical graphics']",1,326,1
2365,What happened in the Congressional vote?,"5 November 2008, 11:32 am",Andrew,['Political Science'],1,161,2
2366,Software update question,"5 November 2008, 4:45 am",Andrew,['Literature'],0,76,6
2367,Election 2008: what really happened,"5 November 2008, 3:55 am",Andrew,['Political Science'],7,472,1
2368,"Location, location, location","5 November 2008, 3:32 am",Andrew,['Sociology'],0,38,3
2369,Election 2008: what really happened,"5 November 2008, 3:01 am",Andrew,['Political Science'],0,130,3
2370,What will we know on Tuesday at 7pm?,"4 November 2008, 12:23 am",Andrew,['Political Science'],3,405,5
2371,Play the 2008 election in the comfort of your living room,"3 November 2008, 11:03 pm",Andrew,['Political Science'],0,144,0
2372,A bootstrap by another name,"3 November 2008, 2:14 pm",Andrew,['Miscellaneous Science'],0,239,3
2373,2000/2004,"3 November 2008, 10:26 am",Andrew,['Political Science'],1,86,0
2374,&#8220;The evidence of lived experience&#8221; vs. the statistics,"2 November 2008, 9:46 pm",Andrew,['Political Science'],1,312,7
2375,Are Republicans healthier than Democrats?,"2 November 2008, 9:00 pm",Andrew,['Political Science'],1,567,8
2376,Are Republicans healthier than Democrats?,"2 November 2008, 8:03 pm",Andrew,['Political Science'],1,72,6
2377,Political attitudes of the super-rich,"2 November 2008, 10:10 am",Andrew,['Political Science'],0,804,3
2378,"Millionaires for McCain, Billionaires for Obama . . . or maybe not","2 November 2008, 9:32 am",Andrew,['Political Science'],0,26,4
2379,"Rationality of voting, again","1 November 2008, 4:41 pm",Andrew,"['Economics', 'Political Science']",0,204,3
2380,Deception blog,"1 November 2008, 2:20 pm",Andrew,['Miscellaneous Science'],0,25,0
2381,"In 1920, the population of Nevada was only 77,000","31 October 2008, 9:52 pm",Andrew,['Political Science'],0,17,2
2382,Let&#8217;s get conjugate,"31 October 2008, 8:25 pm",Andrew,['Bayesian Statistics'],0,71,2
2383,Doug Hibbs&#8217;s latest forecast,"31 October 2008, 4:39 pm",Andrew,['Political Science'],1,172,2
2384,Len &#8220;RSA&#8221; Adleman looks at the polls.,"31 October 2008, 2:19 am",Andrew,['Political Science'],1,1,4
2385,Systematic biases from polling organizations,"31 October 2008, 2:14 am",Andrew,['Political Science'],1,295,5
2386,"Clearing up confusion: why we can compute the probability of a decisive vote, even though the election might be decided by a recount","30 October 2008, 11:57 pm",Andrew,['Political Science'],0,206,3
2387,Q-and-A,"30 October 2008, 11:14 pm",Andrew,['Political Science'],0,614,0
2388,More on scaling regression inputs,"30 October 2008, 4:38 pm",Andrew,['Miscellaneous Statistics'],0,514,0
2389,I think I&#8217;ll have to turn down this one . . .,"29 October 2008, 10:11 pm",Andrew,['Miscellaneous Science'],0,291,2
2390,Vote for charity&#8217;s sake,"29 October 2008, 9:40 pm",Andrew,['Uncategorized'],0,43,0
2391,Cool basketball graph,"29 October 2008, 9:37 pm",Andrew,['Uncategorized'],1,22,0
2392,Phoenix Suns shooters,"29 October 2008, 7:21 pm",Andrew,"['Sports', 'Statistical graphics']",1,180,4
2393,"Multiply Pr(decisive vote) by 2, perhaps","29 October 2008, 3:55 pm",Andrew,['Political Science'],0,155,8
2394,Why are priors better than cross-validation&#8230;,"28 October 2008, 2:12 pm",Aleks Jakulin,['Bayesian Statistics'],0,43,8
2395,2004/2008,"28 October 2008, 11:04 am",Andrew,['Political Science'],2,92,5
2396,2004/2008,"28 October 2008, 11:04 am",Andrew,['Political Science'],4,338,2
2397,What is the probability your vote will make a difference?,"27 October 2008, 11:09 pm",Andrew,['Political Science'],2,31,1
2398,What is the probability your vote will make a difference?,"27 October 2008, 11:06 pm",Andrew,['Political Science'],2,259,2
2399,Sequence of homeworks and instruction,"27 October 2008, 10:28 pm",Andrew,['Teaching'],0,183,6
2400,"Red State, Blue State this week","26 October 2008, 9:37 pm",Andrew,['Political Science'],0,20,0
2401,"Red State, Blue State this week","26 October 2008, 9:35 pm",Andrew,['Political Science'],0,20,0
2402,Good Roads Everywhere,"26 October 2008, 9:31 pm",Andrew,['Political Science'],0,88,0
2403,Good Roads Everywhere,"25 October 2008, 10:12 pm",Andrew,"['Political Science', 'Uncategorized']",0,285,0
2404,The most important formula in statistics: sqrt(12^2+5^2)=13,"25 October 2008, 8:38 pm",Andrew,['Multilevel Modeling'],0,40,6
2405,Bill Richardson and Dick Williams,"25 October 2008, 6:42 pm",Andrew,['Literature'],0,56,0
2406,Google analytics versus random variation,"23 October 2008, 10:28 pm",Andrew,['Statistical graphics'],0,453,0
2407,I hate BIC blah blah blah,"23 October 2008, 8:11 pm",Andrew,['Bayesian Statistics'],0,729,3
2408,"Red State, Blue State at New America Foundation on Monday","23 October 2008, 9:56 am",Andrew,['Political Science'],0,823,0
2409,"Red State, Blue State at New America Foundation on Monday","23 October 2008, 9:55 am",Andrew,['Uncategorized'],0,66,0
2410,&#8220;Binky Urban&#8221;,"23 October 2008, 5:50 am",Andrew,['Literature'],0,69,5
2411,Democrats vs. Republicans: Colbert vs. South Park,"22 October 2008, 1:24 pm",Boris,['Political Science'],0,40,0
2412,Roosevelt and Reagan as statisticians,"21 October 2008, 11:14 pm",Andrew,['Political Science'],0,7,0
2413,"Roosevelt and Reagan as statisticians, or, why &#8220;Are you better off?&#8221; is not an appeal to selfishness","21 October 2008, 11:13 pm",Andrew,['Political Science'],0,298,2
2414,Why Model?,"21 October 2008, 8:38 am",Aleks Jakulin,['Statistical graphics'],0,325,2
2415,&#8220;Data Shows Nothing is the Matter with Kansas&#8221;,"20 October 2008, 11:52 pm",Andrew,['Political Science'],0,42,8
2416,Two countries separated by a common language,"20 October 2008, 10:05 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,183,3
2417,&#8220;Data analysis&#8221; or &#8220;data synthesis?&#8221;,"20 October 2008, 8:01 pm",Andrew,['Miscellaneous Statistics'],0,4,0
2418,ANOVA and the mixed-model muddle,"20 October 2008, 7:02 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,336,2
2419,Does America remain a center-right nation?,"19 October 2008, 8:31 pm",Andrew,['Political Science'],2,1193,8
2420,My talks in Toronto,"19 October 2008, 5:09 pm",Andrew,"['Administrative', 'Bayesian Statistics', 'Political Science']",0,70,0
2421,I finished Personal Days,"19 October 2008, 2:56 pm",Andrew,['Literature'],0,49,0
2422,Personal Days: The Penultimate Post,"17 October 2008, 9:06 pm",Andrew,['Literature'],0,611,6
2423,"Red State, Blue State on C-Span this weekend","16 October 2008, 9:50 pm",Andrew,['Political Science'],0,50,0
2424,We&#8217;re on C-Span this weekend,"16 October 2008, 9:49 pm",Andrew,['Political Science'],0,45,0
2425,"Hey, I was right!","16 October 2008, 7:09 pm",Andrew,['Literature'],0,3,0
2426,It&#8217;s All Blue in Theater,"16 October 2008, 3:18 pm",Boris,['Political Science'],0,73,0
2427,Religion and social issues as the &#8220;opiate of the elites&#8221;: conflicting evidence,"16 October 2008, 12:48 am",Andrew,['Political Science'],1,347,2
2428,Ed Park is a Democrat,"15 October 2008, 8:15 pm",Andrew,['Literature'],0,280,7
2429,"Don&#8217;t Ask, Don&#8217;t Tell: The New Rules of the SAT and College Admissions","14 October 2008, 10:54 pm",Andrew,['Miscellaneous Statistics'],1,536,8
2430,Allocating campaign resources and the reverse random walk model,"14 October 2008, 10:38 pm",Andrew,['Political Science'],0,4,2
2431,Florida or Ohio? Forecasting Presidential State Outcomes Using Reverse Random Walks,"14 October 2008, 10:38 pm",Andrew,['Uncategorized'],0,221,5
2432,How many people do you know?: Efficiently estimating personal network size,"14 October 2008, 1:53 pm",Andrew,['Sociology'],0,71,0
2433,I guess I don&#8217;t have to keep saying this anymore,"13 October 2008, 9:59 pm",Andrew,['Political Science'],0,40,0
2434,Red Blue at NYU,"13 October 2008, 8:38 pm",Andrew,['Uncategorized'],0,44,0
2435,Red Blue at NYU,"13 October 2008, 1:46 pm",Andrew,['Political Science'],0,44,0
2436,How the financial crisis could&#8217;ve been avoided!!,"12 October 2008, 8:56 pm",Andrew,"['Economics', 'Political Science']",0,3,0
2437,Marginal MCMC: The tool to solve our statistical computing problems?,"11 October 2008, 4:29 pm",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,100,0
2438,Feedback,"11 October 2008, 4:13 pm",Andrew,['Political Science'],0,216,0
2439,Rationality and voting,"11 October 2008, 2:34 pm",Andrew,['Political Science'],0,313,0
2440,"Red, Blue in a Purple Locker Room","10 October 2008, 5:33 pm",Boris,['Political Science'],0,7,0
2441,"&#8220;Red State, Blue State&#8221;: qui vote pour qui?","9 October 2008, 8:28 pm",Andrew,['Political Science'],0,5,0
2442,So-called Bayesian methods,"9 October 2008, 12:17 pm",Andrew,['Bayesian Statistics'],0,180,2
2443,Stuff white people like (working class edition),"8 October 2008, 10:40 pm",Andrew,['Uncategorized'],2,424,5
2444,Whassup with the white working class?,"8 October 2008, 10:14 pm",Andrew,['Political Science'],2,556,0
2445,A new cost of living index,"7 October 2008, 10:20 pm",Andrew,['Economics'],0,24,0
2446,Red-blue roundtable,"7 October 2008, 12:08 am",Andrew,['Political Science'],0,45,0
2447,Red-blue roundtable,"6 October 2008, 11:52 pm",Andrew,['Political Science'],0,45,0
2448,Macartan Humphreys&#8217;s paper on coalitions,"6 October 2008, 10:54 pm",Andrew,['Political Science'],0,228,0
2449,How Liberal Was Obama as a State Senator in Illinois?,"6 October 2008, 2:45 pm",Boris,['Political Science'],0,51,0
2450,How Liberal Was Obama as a State Senator in Illinois?,"6 October 2008, 1:59 pm",Boris,['Political Science'],0,866,0
2451,WTTW Interview,"6 October 2008, 1:20 am",Boris,['Political Science'],0,50,0
2452,"Amazon, U.S.A.","5 October 2008, 11:46 pm",Andrew,['Political Science'],2,85,0
2453,"Amazon, U.S.A.","5 October 2008, 11:37 pm",Andrew,['Political Science'],2,85,4
2454,"This week&#8217;s Red State, Blue State events","5 October 2008, 10:11 pm",Andrew,['Political Science'],0,167,0
2455,"This week&#8217;s Red State, Blue State events","5 October 2008, 7:06 pm",Andrew,['Political Science'],0,167,0
2456,"Bayes, Bayesians","3 October 2008, 10:29 pm",Andrew,['Bayesian Statistics'],0,116,3
2457,Cool historical maps,"2 October 2008, 11:13 pm",Andrew,['Political Science'],1,30,0
2458,Cool historical maps,"2 October 2008, 10:26 pm",Andrew,['Political Science'],3,151,0
2459,Walter de la Mare was a statistician,"2 October 2008, 10:17 pm",Andrew,"['Literature', 'Miscellaneous Statistics']",0,1,0
2460,One other thing about Ann Birstein&#8217;s &#8220;What I Saw at the Fair&#8221;,"2 October 2008, 9:09 pm",Andrew,['Literature'],0,31,3
2461,Why do swing states matter?,"2 October 2008, 6:50 pm",Andrew,['Political Science'],0,16,0
2462,"&#8220;Well, you didn‰Ûªt really pay me enough money to do it correctly.&#8221;","2 October 2008, 4:39 pm",Andrew,['Sociology'],0,68,3
2463,&#8220;Beyond &#8216;Fixed Versus Random Effects&#8217;&#8221;,"2 October 2008, 2:01 pm",Andrew,['Bayesian Statistics'],0,349,0
2464,Applied Statistics Center Monthly Update for October 2008,"1 October 2008, 9:03 pm",Andrew,['Miscellaneous Statistics'],0,696,0
2465,R-squared and partial pooling factors for multilevel generalized linear models,"1 October 2008, 8:58 pm",Andrew,['Multilevel Modeling'],0,150,0
2466,The opiate of the elites,"1 October 2008, 5:41 pm",Andrew,['Uncategorized'],1,68,4
2467,Chicago TV Appearance,"1 October 2008, 3:50 pm",Boris,['Political Science'],0,49,0
2468,Evaluating multi-site interventions,"1 October 2008, 8:29 am",Andrew,['Multilevel Modeling'],0,220,0
2469,What am I reading now?,"30 September 2008, 8:39 pm",Andrew,['Literature'],2,290,0
2470,Mavericks of the past,"29 September 2008, 9:22 pm",Andrew,['Political Science'],0,175,2
2471,"Nothing to do with statistical modeling, causal inference, or social science (except to the extent that all human endeavor is related to statistical modeling, causal inference, and social science)","29 September 2008, 6:29 pm",Andrew,['Literature'],0,890,4
2472,Exciting 1% shift!,"28 September 2008, 9:55 pm",Andrew,['Miscellaneous Statistics'],0,71,2
2473,Interactive graphs of polls,"26 September 2008, 11:26 pm",Andrew,['Political Science'],0,4,0
2474,Blogs as places?,"26 September 2008, 11:09 pm",Andrew,['Sociology'],0,105,1
2475,"Conspiracy-mongering, or, The one advantage that we have over the New Yorker is that we have Google and they don‰Ûªt","26 September 2008, 1:49 pm",Andrew,['Political Science'],0,19,0
2476,The one advantage that we have over the New Yorker is that we have Google and they don&#8217;t,"26 September 2008, 1:47 pm",Andrew,['Political Science'],0,307,0
2477,Difficulties in communication with non-Bayesians,"26 September 2008, 1:05 pm",Andrew,['Bayesian Statistics'],0,240,1
2478,"The story of Track and Trig, or blue parents who name with red values","26 September 2008, 12:53 pm",Andrew,['Sociology'],0,21,0
2479,Models for cumulative probabilities,"25 September 2008, 9:02 pm",Andrew,['Miscellaneous Statistics'],0,307,2
2480,&#8220;Blue parents who name with red values&#8221;,"25 September 2008, 10:18 am",Andrew,['Uncategorized'],0,298,3
2481,Maguffin as stone soup,"25 September 2008, 10:05 am",Andrew,['Literature'],0,2,0
2482,What&#8217;s up with Kazakhstan?,"25 September 2008, 9:30 am",Andrew,['Statistical graphics'],0,135,5
2483,Confusion about the changing positions of political parties in the U.S.,"24 September 2008, 12:29 pm",Andrew,['Uncategorized'],4,650,2
2484,Mellow liberals and jumpy conservatives,"23 September 2008, 9:33 pm",Andrew,['Political Science'],0,186,4
2485,Drew Linzer&#8217;s poll tracker,"23 September 2008, 9:29 pm",Andrew,['Political Science'],0,7,2
2486,Drew Linzer&#8217;s poll tracker,"23 September 2008, 9:28 pm",Andrew,['Political Science'],0,595,2
2487,Things I saw while waiting for the train,"23 September 2008, 2:09 pm",Andrew,['Literature'],0,209,9
2488,Approximate Bayesian inference using integrated nested Laplace approximations,"23 September 2008, 10:58 am",Andrew,['Statistical computing'],0,590,0
2489,Tom Holbrook sez: chill out about the debates,"22 September 2008, 10:49 pm",Andrew,['Uncategorized'],0,2,0
2490,Red-blue on Wisconsin Public Radio,"22 September 2008, 10:41 pm",Andrew,['Political Science'],0,42,0
2491,Red-blue on Wisconsin Public Radio,"22 September 2008, 10:33 pm",Andrew,['Political Science'],0,42,0
2492,Tom Holbrook sez: chill out about the debates,"22 September 2008, 8:49 pm",Andrew,['Political Science'],0,2,0
2493,Bayesian Combination of State Polls and Election Forecasts,"21 September 2008, 9:48 pm",Andrew,['Political Science'],1,405,0
2494,"Red State, Blue State in Philadelphia","21 September 2008, 12:19 pm",Andrew,['Uncategorized'],0,69,0
2495,"Red State, Blue State in Philadelphia","21 September 2008, 11:43 am",Andrew,['Political Science'],0,73,2
2496,"Practicing political science without a license, or, all the rants conveniently in a single place","19 September 2008, 5:26 pm",Andrew,['Political Science'],0,254,0
2497,The electoral college does not favor large states,"19 September 2008, 2:09 pm",Andrew,['Political Science'],0,156,6
2498,"Yes, the Electoral College favors voters in small states (slightly and, on average). Mostly it favors voters in swing states. It does not favor large states, despite what is sometimes said.","19 September 2008, 1:31 pm",Andrew,['Political Science'],3,925,5
2499,Student-t conference,"18 September 2008, 8:22 pm",Andrew,['Miscellaneous Statistics'],0,298,2
2500,Graph of voter turnout by age,"17 September 2008, 8:26 pm",Andrew,"['Political Science', 'Statistical graphics']",1,89,7
2501,Partisan Filters on Reality,"17 September 2008, 2:36 pm",Boris,['Uncategorized'],0,421,0
2502,Prior distributions for autologistic regression models,"16 September 2008, 8:57 pm",Andrew,['Bayesian Statistics'],0,145,0
2503,Caveat Emptor,"16 September 2008, 8:58 am",Andrew,['Uncategorized'],0,18,0
2504,"Where&#8217;s the other Craig Newmark, or, the statistical dependence of first and last names","16 September 2008, 7:15 am",Andrew,['Teaching'],0,557,8
2505,The biggest problem in model selection?,"15 September 2008, 5:16 pm",Andrew,['Miscellaneous Statistics'],0,208,1
2506,Do more unequal places tend to vote for Democrats?,"15 September 2008, 3:30 pm",Andrew,['Political Science'],0,154,4
2507,Library Journal Review,"15 September 2008, 10:57 am",Boris,['Political Science'],0,22,0
2508,Bob Carpenter on Extreme Programming,"14 September 2008, 9:58 pm",Andrew,['Statistical computing'],0,318,2
2509,Trends in income inequality within and between states,"14 September 2008, 9:08 pm",Andrew,['Uncategorized'],3,235,2
2510,My talk at Harvard on Wed 17 Sept,"13 September 2008, 10:23 pm",Andrew,['Political Science'],0,47,0
2511,My talk at Harvard on Wed 17 Sept,"13 September 2008, 9:22 pm",Andrew,['Political Science'],0,47,0
2512,Fast sparse regression and classification,"13 September 2008, 8:02 pm",Andrew,['Bayesian Statistics'],0,73,0
2513,Close elections really have become more common in recent decades,"13 September 2008, 9:18 am",Andrew,['Uncategorized'],1,272,0
2514,Heinlein&#8217;s fan mail solution,"11 September 2008, 11:22 pm",Andrew,['Literature'],0,21,0
2515,Taxonomy of confusion,"11 September 2008, 11:13 pm",Andrew,['Teaching'],0,209,0
2516,More on interactions,"11 September 2008, 10:27 pm",Andrew,['Miscellaneous Statistics'],0,124,0
2517,"Robin Hanson and I discuss adjusting for variables you shouldn&#8217;t adjust for (for example, adjusting grades given sex, race, or pre-test scores)","10 September 2008, 9:34 pm",Andrew,['Decision Theory'],0,644,5
2518,Party ID and those jumpin&#8217; polls,"10 September 2008, 1:28 am",Andrew,['Political Science'],0,156,0
2519,"My talks this week in D.C.: today (Wed.) at George Washington University, Thurs. at the Cato Institute","10 September 2008, 12:39 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",0,182,3
2520,Those silly voters,"10 September 2008, 12:01 am",Andrew,[],0,538,0
2521,"My talks this week in D.C.: today (Wed.) at George Washington University, Thurs. at the Cato Institute","9 September 2008, 10:12 pm",Andrew,['Uncategorized'],0,178,0
2522,Bayesian computation in Java?,"9 September 2008, 9:22 pm",Andrew,['Statistical computing'],0,136,5
2523,Discussion with David Frum on income inequality in states and counties,"9 September 2008, 3:35 pm",Andrew,['Uncategorized'],0,5,0
2524,Back and forth with David Frum on income inequality and voting,"9 September 2008, 3:19 pm",Andrew,['Political Science'],0,186,5
2525,Frum&#8217;s facts and fallacies,"8 September 2008, 7:39 am",Andrew,['Political Science'],4,746,1
2526,"Kazin to Birstein to a more general question of how we evaluate people&#8217;s character based on traits that might, at least at first glance, appear to be independent of character","8 September 2008, 12:25 am",Andrew,['Literature'],0,1077,0
2527,NA,NA,NA,NA,NA,NA,NA
2528,NA,NA,NA,NA,NA,NA,NA
2529,NA,NA,NA,NA,NA,NA,NA
2530,NA,NA,NA,NA,NA,NA,NA
2531,NA,NA,NA,NA,NA,NA,NA
2532,NA,NA,NA,NA,NA,NA,NA
2533,NA,NA,NA,NA,NA,NA,NA
2534,NA,NA,NA,NA,NA,NA,NA
2535,NA,NA,NA,NA,NA,NA,NA
2536,NA,NA,NA,NA,NA,NA,NA
2537,NA,NA,NA,NA,NA,NA,NA
2538,NA,NA,NA,NA,NA,NA,NA
2539,NA,NA,NA,NA,NA,NA,NA
2540,NA,NA,NA,NA,NA,NA,NA
2541,NA,NA,NA,NA,NA,NA,NA
2542,NA,NA,NA,NA,NA,NA,NA
2543,NA,NA,NA,NA,NA,NA,NA
2544,NA,NA,NA,NA,NA,NA,NA
2545,NA,NA,NA,NA,NA,NA,NA
2546,NA,NA,NA,NA,NA,NA,NA
2547,NA,NA,NA,NA,NA,NA,NA
2548,NA,NA,NA,NA,NA,NA,NA
2549,NA,NA,NA,NA,NA,NA,NA
2550,They pay you for not working,"1 September 2008, 7:56 pm",Andrew,['Sociology'],0,81,5
2551,Non-nested latent class models,"1 September 2008, 7:53 pm",Andrew,['Multilevel Modeling'],0,220,0
2552,Learning structural forms,"1 September 2008, 7:35 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Science']",0,73,0
2553,New York Academy of Sciences Machine Learning Symposium,"1 September 2008, 7:31 pm",Andrew,['Statistical computing'],0,377,0
2554,No evidence that VP choice has much effect on the vote,"1 September 2008, 6:59 pm",Andrew,['Uncategorized'],0,186,0
2555,Data as chartjunk,"31 August 2008, 7:54 pm",Andrew,['Statistical graphics'],1,7,0
2556,Dynamic Hierarchical Factor Models,"30 August 2008, 8:14 pm",Andrew,"['Economics', 'Multilevel Modeling']",0,330,0
2557,Barney Smith and Smith Barney,"30 August 2008, 6:50 pm",Andrew,['Political Science'],0,120,2
2558,A (former) Alaskan&#8217;s view of Sarah Palin,"30 August 2008, 8:38 am",Andrew,['Political Science'],0,748,8
2559,108% of respondents say . . .,"30 August 2008, 8:24 am",Andrew,['Political Science'],0,197,0
2560,Battle of the biostatisticians,"29 August 2008, 12:23 am",Andrew,['Public Health'],0,730,1
2561,The increasing importance of moral issues in American politics,"28 August 2008, 1:17 pm",Andrew,['Political Science'],1,126,0
2562,"Red State, Blue State on the radio","28 August 2008, 9:57 am",Andrew,['Political Science'],0,47,0
2563,"Red State, Blue State on the radio","27 August 2008, 10:51 pm",Andrew,['Political Science'],0,44,4
2564,Some questions on multilevel models,"27 August 2008, 1:11 am",Andrew,['Multilevel Modeling'],0,778,3
2565,Intraclass correlation for Poisson models,"27 August 2008, 12:07 am",Andrew,['Multilevel Modeling'],0,22,0
2566,The Geopolitics of the Pepsi Center,"26 August 2008, 10:37 pm",Jeronimo,['Political Science'],0,160,0
2567,&#8220;If you act or behave in a way which damages . . .&#8221;,"26 August 2008, 9:53 am",Andrew,['Literature'],0,161,0
2568,"Engineers think about the method, statisticians think about psychology","25 August 2008, 8:29 pm",Andrew,['Sociology'],0,70,0
2569,"70,000 Ossetians","25 August 2008, 12:52 pm",Andrew,['Literature'],0,12,0
2570,"70,000 Assyrians","25 August 2008, 12:51 pm",Andrew,['Political Science'],0,237,0
2571,"Bayesian inference from the outside, vs. Bayesian inference as it is practiced","25 August 2008, 10:54 am",Andrew,['Bayesian Statistics'],0,1439,4
2572,Dependent and independent variables,"25 August 2008, 10:49 am",Andrew,['Miscellaneous Statistics'],0,141,3
2573,"When voting on Supreme Court nominees, senators respond to public opinion","25 August 2008, 9:36 am",Andrew,"['Multilevel Modeling', 'Political Science']",0,314,0
2574,&#8220;The method of multiple correlation&#8221;,"23 August 2008, 4:09 pm",Andrew,['Miscellaneous Statistics'],0,140,1
2575,Pretty pictures,"23 August 2008, 4:05 pm",Andrew,['Statistical graphics'],0,8,0
2576,"&#8220;Red State, Blue State&#8221; reviewed in the New York Observer","22 August 2008, 5:14 pm",Andrew,['Political Science'],0,103,3
