Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
446,Response to &#8220;Why Tables Are Really Much Better Than Graphs&#8221;,"29 May 2011, 9:02 am",Andrew,['Statistical graphics'],0,323,3
447,Funniest comment ever,"28 May 2011, 10:50 am",Andrew,['Zombies'],0,32,3
448,New app for learning intro statistics,"28 May 2011, 9:42 am",Andrew,['Teaching'],0,151,5
449,Another silly graph,"27 May 2011, 3:55 pm",Andrew,"['Statistical graphics', 'Zombies']",0,70,0
450,Lottery probability update,"26 May 2011, 11:12 am",Andrew,['Miscellaneous Statistics'],0,980,1
451,What Do We Learn from Narrow Randomized Studies?,"26 May 2011, 9:04 am",Andrew,"['Causal Inference', 'Economics', 'Sociology']",0,742,1
452,Rechecking the census,"25 May 2011, 11:15 am",Andrew,['Miscellaneous Statistics'],0,650,3
453,"A (not quite) grand unified theory of plagiarism, as applied to the Wegman case","24 May 2011, 1:31 pm",Andrew,"['Sociology', 'Zombies']",0,1593,4
454,Deviance as a difference,"24 May 2011, 9:33 am",Andrew,['Bayesian Statistics'],0,108,0
455,My new writing strategy,"23 May 2011, 9:15 am",Andrew,['Literature'],0,567,8
456,Handling multiple versions of an outcome variable,"22 May 2011, 9:19 am",Andrew,['Miscellaneous Statistics'],0,541,1
457,People kept emailing me this one so I think I have to blog something,"21 May 2011, 6:35 pm",Andrew,['Zombies'],0,22,0
458,New search engine for data &#038; statistics,"21 May 2011, 5:13 pm",Andrew,['Statistical computing'],0,100,0
459,Literary blurb translation guide,"21 May 2011, 9:09 am",Andrew,['Literature'],0,5,0
460,Non-statistical thinking in the US foreign policy establishment,"20 May 2011, 1:27 pm",Andrew,"['Bayesian Statistics', 'Political Science']",0,384,7
461,Why no Wegmania?,"20 May 2011, 9:05 am",Andrew,['Sociology'],0,291,8
462,Baby name wizards,"20 May 2011, 8:17 am",Andrew,['Sociology'],0,66,7
463,Everything is Obvious (once you know the answer),"19 May 2011, 9:11 am",Andrew,['Sociology'],0,3947,2
464,Should kids be able to bring their own lunches to school?,"18 May 2011, 9:15 am",Andrew,"['Political Science', 'Public Health', 'Sociology']",0,339,1
465,Statistics plagiarism scandal,"17 May 2011, 3:47 pm",Andrew,"['Sociology', 'Zombies']",0,8,0
466,Is the internet causing half the rapes in Norway? I wanna see the scatterplot.,"17 May 2011, 10:21 am",Andrew,"['Causal Inference', 'Political Science', 'Public Health', 'Statistical graphics']",1,622,8
467,"NYT Labs releases Openpaths, a utility for saving your iphone data","16 May 2011, 9:10 am",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,330,3
468,&#8220;It doesn&#8217;t matter if you believe in God. What matters is if God believes in you.&#8221;,"16 May 2011, 9:09 am",Andrew,['Sociology'],0,1074,9
469,1/2 social scientist + 1/2 politician = ???,"15 May 2011, 12:06 pm",Andrew,['Economics'],0,643,4
470,The joys of working in the public domain,"14 May 2011, 9:41 pm",Andrew,['Economics'],0,15,0
471,Missed Friday the 13th Zombie Plot Update,"14 May 2011, 2:52 pm",keithor,"['Art', 'Zombies']",0,70,2
472,"Steven Rhoads&#8217;s book, &#8220;The Economist&#8217;s View of the World&#8221;","14 May 2011, 9:31 am",Andrew,"['Economics', 'Political Science']",0,1880,1
473,D. Kahneman serves up a wacky counterfactual,"13 May 2011, 9:58 am",Andrew,"['Causal Inference', 'Economics']",0,360,9
474,Improvement of 5 MPG: how many more auto deaths?,"12 May 2011, 8:19 pm",Phil,"['Causal Inference', 'Miscellaneous Statistics']",0,828,1
475,Human nature can&#8217;t be changed (except when it can),"12 May 2011, 2:31 pm",Andrew,['Political Science'],0,883,1
476,The happiness gene: My bottom line (for now),"11 May 2011, 9:00 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Political Science', 'Public Health']",0,1871,1
477,Some interesting unpublished ideas on survey weighting,"10 May 2011, 2:21 pm",Andrew,"['Miscellaneous Statistics', 'Multilevel Modeling']",0,78,0
478,Bringing Causal Models Into the Mainstream,"10 May 2011, 12:16 pm",Andrew,['Causal Inference'],0,7,0
479,Multiple imputation and multilevel analysis,"10 May 2011, 9:53 am",Andrew,['Multilevel Modeling'],0,204,3
480,&#8220;Discovered: the genetic secret of a happy life&#8221;,"9 May 2011, 9:00 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Political Science']",0,1890,1
481,Bechdel wasn&#8217;t kidding,"7 May 2011, 9:56 am",Andrew,"['Art', 'Sociology']",0,185,1
482,Suspicious pattern of too-strong replications of medical research,"6 May 2011, 1:52 pm",Andrew,"['Decision Theory', 'Miscellaneous Science', 'Public Health', 'Sociology']",1,87,0
483,Another stereotype demolished,"6 May 2011, 9:37 am",Andrew,"['Economics', 'Sociology']",0,94,1
484,Shocking but not surprising,"5 May 2011, 9:17 pm",Andrew,"['Decision Theory', 'Political Science', 'Zombies']",0,307,3
485,A statistician rereads Bill James,"5 May 2011, 9:36 am",Andrew,['Sports'],0,688,5
486,Don&#8217;t any statisticians work for the IRS?,"4 May 2011, 11:30 pm",Andrew,"['Economics', 'Political Science']",0,261,7
487,My talk at Hunter College on Thurs,"4 May 2011, 7:37 pm",Andrew,"['Miscellaneous Statistics', 'Sociology']",0,36,0
488,Whassup with glm()?,"4 May 2011, 2:44 pm",Andrew,['Statistical computing'],0,221,2
489,Statistics ethics question,"4 May 2011, 9:01 am",Andrew,"['Decision Theory', 'Miscellaneous Science', 'Public Health']",0,413,8
490,Psychology researchers discuss ESP,"3 May 2011, 9:17 pm",Andrew,['Miscellaneous Science'],0,70,4
491,"&#8220;Rationality&#8221; reinforces, does not compete with, other models of behavior","3 May 2011, 9:16 am",Andrew,"['Decision Theory', 'Political Science']",0,526,3
492,Peter Huber&#8217;s reflections on data analysis,"1 May 2011, 8:29 pm",Andrew,"['Miscellaneous Statistics', 'Statistical computing', 'Statistical graphics']",0,2263,4
493,Is that what she said?,"1 May 2011, 9:38 am",Andrew,['Statistical computing'],0,28,0
494,Why it&#8217;s so relaxing to think about social issues,"30 April 2011, 9:00 am",Andrew,['Political Science'],0,346,1
495,Data mining and allergies,"29 April 2011, 11:05 pm",Aleks Jakulin,['Public Health'],1,186,2
496,What are the open problems in Bayesian statistics??,"29 April 2011, 2:08 pm",Andrew,['Bayesian Statistics'],0,11,0
497,Zero is zero,"29 April 2011, 9:43 am",Andrew,['Statistical graphics'],0,132,1
498,Asymmetry in Political Bias,"28 April 2011, 10:37 am",Andrew,['Political Science'],0,328,1
499,Hierarchical ordered logit or probit,"28 April 2011, 9:20 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling', 'Statistical computing']",0,94,7
500,&#8220;The ultimate left-wing novel&#8221;,"27 April 2011, 9:55 am",Andrew,"['Literature', 'Political Science']",0,304,2
501,Worst statistical graphic I have seen this year,"26 April 2011, 7:53 pm",Phil,['Statistical graphics'],1,42,1
502,My talk at Berkeley on Wednesday,"26 April 2011, 12:08 pm",Andrew,['Bayesian Statistics'],0,68,8
503,My talk at Stanford on Tuesday,"25 April 2011, 12:15 pm",Andrew,['Multilevel Modeling'],0,24,5
504,Democrats do better among the most and least educated groups,"25 April 2011, 10:26 am",Andrew,['Political Science'],1,86,0
505,My NOAA story,"24 April 2011, 10:29 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics']",0,136,5
506,"The payoff: $650. The odds: 1 in 500,000.","23 April 2011, 10:15 am",Andrew,"['Decision Theory', 'Economics']",0,3,0
507,Arrow&#8217;s other theorem,"22 April 2011, 9:48 am",Andrew,"['Sociology', 'Zombies']",0,1560,1
508,Handbook of Markov Chain Monte Carlo,"21 April 2011, 10:52 am",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,169,3
509,One more time-use graph,"20 April 2011, 5:22 pm",Andrew,['Statistical graphics'],3,192,9
510,Attractive but hard-to-read graph could be made much much better,"20 April 2011, 10:25 am",Andrew,"['Sociology', 'Statistical graphics']",3,853,2
511,The R code for those time-use graphs,"20 April 2011, 10:20 am",Andrew,['Statistical graphics'],0,468,9
512,Upper-income people still don&#8217;t realize they&#8217;re upper-income,"20 April 2011, 9:25 am",Andrew,"['Economics', 'Political Science', 'Zombies']",0,523,2
513,Free $5 gift certificate!,"19 April 2011, 4:59 pm",Andrew,['Decision Theory'],0,57,0
514,"The mysterious Gamma (1.4, 0.4)","19 April 2011, 4:40 pm",Andrew,['Bayesian Statistics'],0,236,0
515,The free cup and the extra dollar: A speculation in philosophy,"19 April 2011, 10:46 am",Andrew,"['Decision Theory', 'Economics']",0,934,5
516,American Beliefs about Economic Opportunity and Income Inequality,"18 April 2011, 9:46 am",Andrew,"['Economics', 'Political Science']",0,1686,9
517,"Yes, your wish shall be granted (in 25 years)","17 April 2011, 9:33 am",Andrew,['Political Science'],0,142,0
518,Dilbert update: cartooning can give you the strength to open jars with your bare hands,"16 April 2011, 10:31 pm",Andrew,['Zombies'],0,320,1
519,Bayesian statistical pragmatism,"15 April 2011, 1:48 pm",Andrew,['Bayesian Statistics'],0,1214,5
520,Happy tax day!,"15 April 2011, 8:31 am",Andrew,"['Economics', 'Political Science']",0,44,8
521,Job opening at NIH for an experienced statistician,"14 April 2011, 1:10 pm",Andrew,"['Miscellaneous Statistics', 'Public Health']",0,114,0
522,NYC 1950,"14 April 2011, 9:42 am",Andrew,['Political Science'],0,101,1
523,Jim Campbell argues that Larry Bartels&#8217;s &#8220;Unequal Democracy&#8221; findings are not robust,"13 April 2011, 9:17 am",Andrew,"['Economics', 'Political Science']",1,932,1
524,Jonathan Chait and I agree about the importance of the fundamentals in determining presidential elections,"11 April 2011, 9:20 pm",Andrew,['Political Science'],0,884,4
525,Statistics in high schools: Towards more accessible conceptions of statistical inference,"11 April 2011, 11:10 am",Andrew,['Teaching'],0,27,0
526,"Note to Dilbert: The difference between Charlie Sheen and Superman is that the Man of Steel protected Lois Lane, he didn&#8217;t bruise her","11 April 2011, 9:16 am",Andrew,"['Art', 'Decision Theory']",0,208,7
527,"&#8220;Versatile, affordable chicken has grown in popularity&#8221;","10 April 2011, 9:09 am",Andrew,['Zombies'],1,670,1
528,There&#8217;s no evidence that voters choose presidential candidates based on their looks,"9 April 2011, 9:11 am",Andrew,"['Political Science', 'Zombies']",1,1357,1
529,Multilevel regression with shrinkage for &#8220;fixed&#8221; effects,"8 April 2011, 9:36 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,232,1
530,"Minor-league Stats Predict Major-league Performance, Sarah Palin, and Some Differences Between Baseball and Politics","7 April 2011, 9:20 am",Andrew,"['Political Science', 'Sports']",1,1631,2
531,My talk at Northwestern University tomorrow (Thursday),"6 April 2011, 9:30 am",Andrew,"['Bayesian Statistics', 'Zombies']",0,94,6
532,Internal and external forecasting,"5 April 2011, 3:04 pm",Andrew,"['Decision Theory', 'Economics']",0,26,0
533,Monitor the efficiency of your Markov chain sampler using expected squared jumped distance!,"5 April 2011, 9:08 am",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,323,6
534,Do you have any idea what you&#8217;re talking about?,"4 April 2011, 8:45 pm",Phil,['Political Science'],1,457,1
535,"Irritating pseudo-populism, backed up by false statistics and implausible speculations","4 April 2011, 10:30 am",Andrew,"['Political Science', 'Zombies']",2,860,2
536,The Case for More False Positives in Anti-doping Testing,"4 April 2011, 9:08 am",Andrew,"['Decision Theory', 'Sports']",0,11,0
537,Graphical insights into the safety of cycling.,"4 April 2011, 1:56 am",Phil,[],1,379,7
538,"The saber saw, the ashtray, and other stories of misbehaving profs","3 April 2011, 1:02 pm",Andrew,['Teaching'],0,369,3
539,So-called Bayesian hypothesis testing is just as bad as regular hypothesis testing,"2 April 2011, 10:31 pm",Andrew,['Bayesian Statistics'],0,391,2
540,Bill James and the base-rate fallacy,"2 April 2011, 9:17 am",Andrew,"['Decision Theory', 'Sports']",0,323,4
541,"So many topics, so little time","1 April 2011, 12:00 am",Andrew,['Zombies'],0,754,3
542,Why Edit Wikipedia?,"31 March 2011, 7:13 pm",Bob Carpenter,"['Sociology', 'Teaching']",0,387,1
543,"Bayes: radical, liberal, or conservative?","31 March 2011, 9:05 am",Andrew,"['Bayesian Statistics', 'Political Science']",0,115,5
544,More on the correlation between statistical and political ideology,"30 March 2011, 11:30 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics', 'Political Science']",0,668,3
545,A.I. is Whatever We Can&#8217;t Yet Automate,"29 March 2011, 9:05 pm",Bob Carpenter,"['Decision Theory', 'Miscellaneous Science', 'Sociology', 'Statistical computing']",0,533,4
546,The Conservative States of America,"29 March 2011, 6:51 pm",Andrew,"['Economics', 'Political Science']",1,375,5
547,Bayesian spam!,"29 March 2011, 6:07 pm",Andrew,['Bayesian Statistics'],0,151,4
548,Unfinished business,"29 March 2011, 9:33 am",Andrew,['Literature'],0,132,5
549,Explaining that plot.,"28 March 2011, 8:06 pm",keithor,"['Bayesian Statistics', 'Statistical graphics']",1,80,1
550,Wobegon on the Potomac,"28 March 2011, 4:49 pm",Andrew,['Miscellaneous Statistics'],0,29,8
551,&#8220;The New Tyranny: Carbon Monoxide Detectors?&#8221;,"28 March 2011, 9:04 am",Andrew,['Political Science'],0,174,2
552,What is an economic &#8220;conspiracy theory&#8221;?,"27 March 2011, 9:22 am",Andrew,"['Economics', 'Political Science']",0,431,1
553,Is it plausible that 1% of people pick a career based on their first name?,"26 March 2011, 9:36 am",Andrew,"['Miscellaneous Science', 'Miscellaneous Statistics', 'Sociology']",0,663,4
554,100-year floods,"25 March 2011, 9:37 am",Andrew,['Miscellaneous Statistics'],1,133,1
555,How few respondents are reasonable to use when calculating the average by county?,"24 March 2011, 10:35 am",Andrew,['Multilevel Modeling'],0,81,8
556,"My last post on albedo, I promise","23 March 2011, 8:48 pm",Andrew,['Zombies'],0,498,7
557,Physics is hard,"23 March 2011, 2:39 pm",Andrew,['Zombies'],0,431,5
558,A question about the economic benefits of universities,"22 March 2011, 9:05 pm",Andrew,['Economics'],0,449,2
559,Baseball&#8217;s greatest fielders,"21 March 2011, 9:32 pm",Andrew,['Sports'],0,1047,1
560,A possible resolution of the albedo mystery!,"21 March 2011, 9:59 am",Andrew,"['Decision Theory', 'Public Health']",0,395,1
561,"Maybe a great idea in theory, didn&#8217;t work so well in practice","20 March 2011, 9:04 am",Andrew,"['Miscellaneous Statistics', 'Zombies']",0,121,0
562,Online James?,"19 March 2011, 10:20 am",Andrew,"['Literature', 'Sports']",0,261,0
563,"If a comment is flagged as spam, it will disappear forever","19 March 2011, 9:33 am",Andrew,['Zombies'],0,92,7
564,Prior information . . . about the likelihood,"18 March 2011, 2:34 pm",Andrew,['Bayesian Statistics'],0,446,7
565,The sort of low-grade pissy blogging that degrades our public discourse and threatens to drown our more serious conversations in a sea of gossip,"17 March 2011, 4:54 pm",Andrew,['Political Science'],0,17,3
566,&#8220;Why Preschool Shouldn&#8217;t Be Like School&#8221;?,"17 March 2011, 9:36 am",Andrew,['Teaching'],0,263,1
567,Chess vs. checkers,"16 March 2011, 10:53 am",Andrew,['Sports'],0,480,2
568,Gay-married state senator shot down gay marriage,"15 March 2011, 10:22 pm",Andrew,['Political Science'],0,4,5
569,"Induction within a model, deductive inference for model evaluation","15 March 2011, 9:46 am",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,730,0
570,"As the saying goes, when they argue that you&#8217;re taking over, that&#8217;s when you know you&#8217;ve won","14 March 2011, 9:40 pm",Andrew,['Sports'],0,47,8
571,Uh-oh,"14 March 2011, 12:33 pm",Andrew,['Sociology'],0,41,7
572,Coauthorship norms,"13 March 2011, 1:40 pm",Andrew,"['Economics', 'Sociology']",1,515,2
573,Secret weapon with rare events,"13 March 2011, 9:07 am",Andrew,"['Multilevel Modeling', 'Political Science']",0,239,2
574,Single or multiple imputation?,"12 March 2011, 9:03 am",Andrew,"['Economics', 'Miscellaneous Statistics']",0,161,0
575,Rajiv Sethi on the interpretation of prediction market data,"11 March 2011, 9:05 am",Andrew,"['Economics', 'Political Science']",0,503,4
576,It&#8217;s no fun being graded on a curve,"10 March 2011, 9:21 am",Andrew,"['Decision Theory', 'Teaching']",0,701,2
577,Does it feel like cheating when I do this? Variation in ethical standards and expectations,"9 March 2011, 9:29 am",Andrew,"['Political Science', 'Teaching']",1,1618,1
578,More on the missing conservative psychology researchers,"8 March 2011, 9:19 am",Andrew,"['Political Science', 'Sociology']",0,1022,9
579,"Assumptions vs. conditions, part 2","7 March 2011, 9:20 am",Andrew,['Miscellaneous Statistics'],0,260,1
580,Assumptions vs. conditions,"6 March 2011, 9:30 am",Andrew,['Miscellaneous Statistics'],0,169,2
581,Against double-blind reviewing: Political science and statistics are not like biology and physics,"5 March 2011, 9:04 am",Andrew,"['Political Science', 'Sociology']",0,616,7
582,&#8220;Social Psychologists Detect Liberal Bias Within&#8221;,"4 March 2011, 9:33 am",Andrew,['Political Science'],0,446,5
583,Two interesting posts elsewhere on graphics,"3 March 2011, 9:39 am",readymadeweb,['Statistical graphics'],2,81,0
584,Is Harvard hurting poor kids by cutting tuition for the upper middle class?,"3 March 2011, 9:25 am",Andrew,['Economics'],0,617,7
585,RStudio &#8211; new cross-platform IDE for R,"2 March 2011, 2:53 pm",Malecki,"['Statistical computing', 'Teaching']",3,492,1
586,Looking for a textbook for a two-semester course in probability and (theoretical) statistics,"1 March 2011, 1:48 pm",Andrew,['Teaching'],0,296,2
587,What Zombies see in Scatterplots,"28 February 2011, 5:02 pm",keithor,['Zombies'],0,138,1
588,Behavioral economics doesn&#8217;t seem to have much to say about marriage,"28 February 2011, 9:20 am",Andrew,"['Economics', 'Zombies']",0,575,8
589,Heat map,"27 February 2011, 9:50 am",Andrew,"['Sports', 'Statistical graphics', 'Zombies']",1,157,1
590,&#8220;Do you need ideal conditions to do great work?&#8221;,"26 February 2011, 9:24 am",Andrew,"['Economics', 'Sociology']",0,569,8
591,"Quantitative Methods in the Social Sciences M.A.: Innovative, interdisciplinary social science research program for a data-rich world","25 February 2011, 6:11 pm",Andrew,['Teaching'],1,99,0
592,Good introductory book for statistical computation?,"25 February 2011, 11:57 am",Andrew,"['Statistical computing', 'Teaching']",0,116,1
593,"In case you were wondering, here&#8217;s the price of milk","24 February 2011, 8:44 pm",Andrew,['Political Science'],1,285,1
594,5 seconds of every #1 pop single,"24 February 2011, 1:45 pm",Andrew,['Art'],0,61,7
595,On summarizing a noisy scatterplot with a single comparison of two points,"24 February 2011, 9:02 am",Andrew,"['Miscellaneous Statistics', 'Political Science']",1,165,7
596,A statistical version of Arrow&#8217;s paradox,"23 February 2011, 11:44 am",Andrew,"['Bayesian Statistics', 'Decision Theory', 'Economics', 'Miscellaneous Statistics', 'Sociology']",0,129,2
597,&#8220;Are Wisconsin Public Employees Underpaid?&#8221;,"22 February 2011, 9:59 pm",Andrew,"['Causal Inference', 'Economics', 'Political Science']",0,868,1
598,&#8220;How has your thinking changed over the past three years?&#8221;,"22 February 2011, 9:33 am",Andrew,['Political Science'],0,358,2
599,An interesting assignment for statistical graphics,"21 February 2011, 11:36 am",Andrew,"['Statistical graphics', 'Teaching']",0,104,1
600,Statisticians vs. everybody else,"20 February 2011, 9:51 am",Andrew,"['Miscellaneous Statistics', 'Sociology', 'Zombies']",0,474,7
601,Weather visualization with WeatherSpark,"19 February 2011, 6:47 pm",Aleks Jakulin,"['Miscellaneous Science', 'Statistical graphics']",2,18,0
602,&#8220;The best living writer of thrillers&#8221;,"19 February 2011, 9:02 am",Andrew,['Literature'],0,72,5
603,"What is this, a statistics class or a dentist&#8217;s office??","18 February 2011, 9:49 am",Andrew,['Teaching'],0,116,6
604,"Credentialism, elite employment, and career aspirations","17 February 2011, 9:00 am",Andrew,"['Economics', 'Sociology']",0,1194,3
605,Annals of really really stupid spam,"16 February 2011, 9:47 am",Andrew,"['Public Health', 'Zombies']",0,200,3
606,"With a bit of precognition, you&#8217;d have known I was going to post again on this topic, and with a lot of precognition, you&#8217;d have known I was going to post today","15 February 2011, 12:47 pm",Andrew,"['Miscellaneous Statistics', 'Zombies']",0,851,2
607,What are the trickiest models to fit?,"15 February 2011, 9:54 am",Andrew,"['Bayesian Statistics', 'Statistical computing']",0,95,7
608,Hipmunk,"14 February 2011, 8:41 pm",Andrew,"['Decision Theory', 'Economics']",0,68,6
609,&#8220;The best data visualizations should stand on their own&#8221;? I don&#8217;t think so.,"14 February 2011, 1:06 pm",Andrew,['Statistical graphics'],0,182,7
610,Desecration of valuable real estate,"14 February 2011, 9:39 am",Andrew,['Statistical graphics'],0,107,3
611,A departmental wiki page?,"13 February 2011, 9:46 am",Andrew,['Miscellaneous Statistics'],0,241,1
612,Get the Data,"12 February 2011, 8:57 pm",Aleks Jakulin,['Miscellaneous Statistics'],1,207,6
613,Software request,"12 February 2011, 9:06 am",Andrew,['Statistical computing'],0,63,1
614,Calibration in chess,"11 February 2011, 9:21 am",Andrew,['Decision Theory'],0,23,4
615,English-to-English translation,"10 February 2011, 11:41 am",Andrew,['Literature'],0,262,1
616,"Dennis the dentist, debunked?","9 February 2011, 5:03 pm",Andrew,['Sociology'],1,146,4
617,"The boxer, the wrestler, and the coin flip, again","9 February 2011, 9:52 am",Andrew,['Bayesian Statistics'],0,603,3
618,"Different attitudes about parenting, possibly deriving from different attitudes about self","8 February 2011, 9:15 am",Andrew,"['Literature', 'Political Science']",0,1554,2
619,Evaluating predictions of political events,"7 February 2011, 11:37 am",Andrew,"['Decision Theory', 'Political Science']",0,481,4
620,Statistician cracks Toronto lottery,"6 February 2011, 9:21 pm",Andrew,"['Bayesian Statistics', 'Miscellaneous Statistics']",0,456,5
621,"Poverty, educational performance &#8211; and can be done about it","6 February 2011, 6:50 pm",Aleks Jakulin,"['Causal Inference', 'Sociology']",1,881,1
622,Bidding for the kickoff,"6 February 2011, 4:34 pm",Andrew,"['Decision Theory', 'Sports']",0,362,1
623,Education and Poverty,"6 February 2011, 9:01 am",Andrew,"['Political Science', 'Teaching']",0,206,2
624,Call for book proposals,"5 February 2011, 11:44 pm",Andrew,['Miscellaneous Science'],0,206,8
625,Fattening of the world and good use of the alpha channel,"5 February 2011, 12:05 pm",Aleks Jakulin,"['Public Health', 'Statistical graphics']",1,54,2
626,"Handy Matrix Cheat Sheet, with Gradients","4 February 2011, 2:27 pm",Bob Carpenter,"['Bayesian Statistics', 'Statistical computing']",0,339,1
627,An addition to the model-makers&#8217; oath,"4 February 2011, 10:54 am",Andrew,['Miscellaneous Statistics'],0,102,2
628,Patterns,"4 February 2011, 9:37 am",Andrew,"['Art', 'Multilevel Modeling', 'Political Science']",0,207,0
629,Model Makers&#8217; Hippocratic Oath,"3 February 2011, 11:59 am",Aleks Jakulin,['Miscellaneous Statistics'],0,131,1
630,is it possible to &#8220;overstratify&#8221; when assigning a treatment in a randomized control trial?,"3 February 2011, 9:44 am",Andrew,['Miscellaneous Statistics'],0,416,0
631,An IV won&#8217;t save your life if the line is tangled,"2 February 2011, 9:53 am",Andrew,['Causal Inference'],0,257,9
632,"Obama and Reagan, sitting in a tree, etc.","2 February 2011, 9:03 am",Andrew,['Political Science'],1,478,2
633,"&#8220;Roughly 90% of the increase in . . .&#8221; Hey, wait a minute!","1 February 2011, 1:06 pm",Andrew,"['Economics', 'Miscellaneous Statistics', 'Zombies']",0,383,1
634,What goes around . . .,"1 February 2011, 9:45 am",Andrew,['Statistical computing'],0,206,0
635,Infovis vs. statistical graphics: My talk tomorrow (Tues) 1pm at Columbia,"31 January 2011, 4:57 pm",Andrew,['Statistical graphics'],0,50,3
636,Using sample size in the prior distribution,"31 January 2011, 9:54 am",Andrew,['Bayesian Statistics'],0,337,0
637,New innovations in spam,"30 January 2011, 9:48 am",Andrew,['Zombies'],0,170,9
638,Splitting the data,"29 January 2011, 9:00 am",Andrew,['Miscellaneous Statistics'],0,290,5
639,Homework and treatment levels,"28 January 2011, 11:54 am",Andrew,"['Decision Theory', 'Economics']",0,243,1
640,NYT shills for personal DNA tests,"28 January 2011, 9:40 am",Andrew,"['Public Health', 'Zombies']",0,74,4
641,"Why can&#8217;t I be more like Bill James, or, The use of default and default-like models","27 January 2011, 9:34 am",Andrew,['Sports'],0,766,1
642,"Lies, Damn Lies&#8230;that&#8217;s pretty much it.","26 January 2011, 1:39 pm",Phil,['Political Science'],1,103,3
643,"Teaching evaluations, instructor effectiveness, the Journal of Political Economy, and the Holy Roman Empire","26 January 2011, 9:09 am",Andrew,"['Causal Inference', 'Economics', 'Political Science', 'Teaching']",0,464,4
644,Postdoc Position #2: Hierarchical Modeling and Statistical Graphics,"25 January 2011, 1:00 pm",Andrew,"['Bayesian Statistics', 'Decision Theory', 'Economics', 'Statistical computing', 'Statistical graphics']",0,308,3
645,"Postdoc Position #1: Missing-Data Imputation, Diagnostics, and Applications","25 January 2011, 9:00 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling', 'Statistical computing', 'Statistical graphics']",0,240,0
646,Bleg: Automatic Differentiation for Log Prob Gradients?,"24 January 2011, 7:06 pm",Bob Carpenter,"['Multilevel Modeling', 'Statistical computing']",0,728,3
647,Bayes at the end,"24 January 2011, 3:01 pm",Andrew,"['Bayesian Statistics', 'Teaching']",0,180,2
648,Trends in partisanship by state,"24 January 2011, 1:14 pm",Andrew,"['Political Science', 'Statistical graphics']",1,276,2
649,My Wall Street Journal story,"23 January 2011, 4:21 pm",Andrew,['Zombies'],0,887,1
650,The scalarization of America,"23 January 2011, 9:28 am",Andrew,['Miscellaneous Science'],0,48,1
651,Third-party Dream Ticket,"22 January 2011, 4:56 pm",Andrew,['Political Science'],1,24,3
652,MS-Bayes?,"22 January 2011, 9:00 am",Andrew,['Statistical computing'],0,141,6
653,Elevator shame is a two-way street,"21 January 2011, 3:06 pm",Andrew,['Decision Theory'],0,54,6
654,&#8220;City Opens Inquiry on Grading Practices at a Top-Scoring Bronx School&#8221;,"21 January 2011, 11:30 am",Andrew,['Teaching'],0,191,2
655,"Yes, it can be rational to vote. Yes, your vote could determine the outcome of the election. Maybe if 90% of well-educated, older white people do something, we shouldn&#8217;t be so quick to dismiss it as &#8220;irrational.&#8221; Etc.","20 January 2011, 11:30 am",Andrew,"['Decision Theory', 'Political Science', 'Zombies']",0,1048,3
656,Cars vs. trucks,"20 January 2011, 9:22 am",Andrew,['Causal Inference'],0,508,0
657,&#8220;If it saves the life of a single child&#8230;&#8221; and other nonsense,"19 January 2011, 11:56 am",Phil,"['Political Science', 'Public Health']",0,549,1
658,Thiel update,"19 January 2011, 11:32 am",Andrew,"['Decision Theory', 'Economics', 'Zombies']",0,278,1
659,Data exploration and multiple comparisons,"19 January 2011, 9:42 am",Andrew,"['Bayesian Statistics', 'Multilevel Modeling']",0,208,3
660,Spam is out of control,"18 January 2011, 3:33 pm",Andrew,['Economics'],0,24,8
661,Problems with Haiti elections?,"18 January 2011, 8:58 am",Andrew,['Political Science'],0,350,0
662,R Advertised,"17 January 2011, 7:53 pm",Aleks Jakulin,['Zombies'],1,7,4
663,"&#8220;the Tea Party&#8217;s ire, directed at Democrats and Republicans alike&#8221;","17 January 2011, 9:22 am",Andrew,['Political Science'],0,456,1
664,Update on the generalized method of moments,"16 January 2011, 9:27 am",Andrew,['Bayesian Statistics'],0,99,0
665,Regression discontinuity designs: looking for the keys under the lamppost?,"15 January 2011, 9:06 am",Andrew,"['Causal Inference', 'Economics', 'Political Science']",0,771,0
666,Bayes in China update,"14 January 2011, 8:57 pm",Andrew,"['Bayesian Statistics', 'Literature', 'Multilevel Modeling', 'Political Science']",0,317,1
667,A new idea for a science core course based entirely on computer simulation,"14 January 2011, 9:15 am",Andrew,"['Miscellaneous Science', 'Teaching']",0,529,2
668,News coverage of statistical issues&#8230;how did I do?,"13 January 2011, 7:02 pm",Phil,['Teaching'],0,375,3
669,The Road to a B,"13 January 2011, 9:21 am",Andrew,['Teaching'],0,333,1
