Post Number,Title,Date,Author,Categories,Graphics,Length,Comments
468,Big juicy datasets,"25 August 2009, 9:49 pm",Andrew,"['Multilevel Modeling', 'Sociology', 'Statistical computing']",0,56,0
469,A horror story involving the correction of a published scientific article,"25 August 2009, 7:26 pm",Andrew,"['Literature', 'Miscellaneous Science', 'Sociology']",0,638,7
470,A question about poker,"25 August 2009, 6:19 pm",Andrew,['Sports'],0,477,2
471,Seniors Skeptical on Health Care Spending,"25 August 2009, 4:23 pm",Andrew,"['Political Science', 'Public Health']",5,244,8
472,Linf: An L-infinity Classifier,"25 August 2009, 3:52 pm",Andrew,"['Miscellaneous Statistics', 'Statistical computing']",0,252,0
473,Election 2008: What really happened,"25 August 2009, 4:25 am",Andrew,['Political Science'],0,274,3
474,"Baseball stats: innovation, randomness, and other issues","24 August 2009, 2:03 pm",Andrew,['Sports'],0,2058,1
475,A cool bit of experimental research on group threat and voter mobilization,"23 August 2009, 5:29 pm",Andrew,['Political Science'],1,280,6
476,Why don&#8217;t I do more explicit modeling of spatial or temporal patterns?,"23 August 2009, 12:15 am",Andrew,['Multilevel Modeling'],0,278,0
477,Computational Legal Studies,"22 August 2009, 11:05 pm",Andrew,['Political Science'],0,14,0
